id;settings;time;tree
73;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_02000_1_50_4"};381.18;[lambda x: x['F0'] < 0.23444179305329393,[lambda x: x['F5'] in ['B','A','D','E'],[lambda x: x['F4'] in ['Z','X'],[None],[None]],[None]],[lambda x: x['F4'] in ['X'],[lambda x: x['F1'] < 0.6795855540844293,[None],[None]],[None]]]
74;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_02000_1_80_1"};246.325;[lambda x: x['F4'] in ['X'],[lambda x: x['F2'] < 0.3316756690765261,[lambda x: x['F0'] < 0.28551602236445733,[None],[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]]],[lambda x: x['F5'] in ['A'],[lambda x: x['F1'] < 0.18706147701430745,[None],[None]],[None]]],[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F0'] < 0.2175017600706111,[None],[None]],[None]]]
75;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_02000_1_80_2"};384.426;[lambda x: x['F4'] in ['X'],[lambda x: x['F0'] < 0.6433964039050086,[lambda x: x['F5'] in ['B'],[lambda x: x['F2'] < 0.19258242859658675,[None],[None]],[lambda x: x['F2'] < 0.26099289243257107,[None],[None]]],[lambda x: x['F1'] < 0.5226629745950185,[lambda x: x['F2'] < 0.19951731363025008,[None],[None]],[None]]],[lambda x: x['F5'] in ['A'],[lambda x: x['F2'] < 0.9224653007863178,[None],[None]],[lambda x: x['F0'] < 0.6488302147252443,[lambda x: x['F2'] < 0.1846174165348733,[None],[None]],[None]]]]
76;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_02000_1_80_3"};367.143;[lambda x: x['F4'] in ['X'],[lambda x: x['F2'] < 0.8679413051764464,[None],[lambda x: x['F5'] in ['B'],[lambda x: x['F2'] < 0.282082705458989,[None],[None]],[lambda x: x['F2'] < 0.30103568800965314,[None],[None]]]],[lambda x: x['F3'] < 0.5,[None],[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]]]]
77;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_02000_1_80_4"};441.917;[lambda x: x['F2'] < 0.5903410398738803,[lambda x: x['F0'] < 0.9457289963726009,[None],[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]]],[lambda x: x['F2'] < 0.3114094696616234,[lambda x: x['F4'] in ['Z','X'],[None],[None]],[None]]]
78;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_1", "test-file": "generated_dataset_50000_1_10_1", "core-file": "generated_dataset_05000_1_10_1"};600.0;[None]
79;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_2", "test-file": "generated_dataset_50000_1_10_2", "core-file": "generated_dataset_05000_1_10_2"};600.0;[None]
80;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_3", "test-file": "generated_dataset_50000_1_10_3", "core-file": "generated_dataset_05000_1_10_3"};600.0;[None]
81;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_4", "test-file": "generated_dataset_50000_1_10_4", "core-file": "generated_dataset_05000_1_10_4"};600.0;[None]
82;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_1", "test-file": "generated_dataset_50000_1_50_1", "core-file": "generated_dataset_05000_1_50_1"};600.0;[None]
83;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_2", "test-file": "generated_dataset_50000_1_50_2", "core-file": "generated_dataset_05000_1_50_2"};600.0;[None]
84;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_3", "test-file": "generated_dataset_50000_1_50_3", "core-file": "generated_dataset_05000_1_50_3"};600.0;[None]
85;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_4", "test-file": "generated_dataset_50000_1_50_4", "core-file": "generated_dataset_05000_1_50_4"};600.0;[None]
86;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_1", "test-file": "generated_dataset_50000_1_80_1", "core-file": "generated_dataset_05000_1_80_1"};600.0;[None]
87;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_2", "test-file": "generated_dataset_50000_1_80_2", "core-file": "generated_dataset_05000_1_80_2"};600.0;[None]
88;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_3", "test-file": "generated_dataset_50000_1_80_3", "core-file": "generated_dataset_05000_1_80_3"};600.0;[None]
89;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_4", "test-file": "generated_dataset_50000_1_80_4", "core-file": "generated_dataset_05000_1_80_4"};600.0;[None]
