id;settings;time;results 
98;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_4_partition_3", "test-file": "test/generated_dataset_00200_1_10_4_partition_3", "core-file": "generated_dataset_00200_1_10_4"};8.60321307182312;[None] 
99;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_10_4_partition_4", "test-file": "test/generated_dataset_00200_1_10_4_partition_4", "core-file": "generated_dataset_00200_1_10_4"};8.92454695701599;[lambda x: x['F5'] == 'A',[None],[None]] 
100;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_0_partition_0", "test-file": "test/generated_dataset_00200_1_50_0_partition_0", "core-file": "generated_dataset_00200_1_50_0"};9.3912570476532;[lambda x: x['F2'] > 0.86296,[None],[None]] 
101;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_0_partition_1", "test-file": "test/generated_dataset_00200_1_50_0_partition_1", "core-file": "generated_dataset_00200_1_50_0"};9.4280149936676;[lambda x: x['F2'] > 0.86296,[None],[None]] 
102;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_0_partition_2", "test-file": "test/generated_dataset_00200_1_50_0_partition_2", "core-file": "generated_dataset_00200_1_50_0"};8.58130288124084;[lambda x: x['F2'] > 0.86296,[lambda x: x['F4'] == 'Y',[None],[None]],[None]] 
103;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_0_partition_3", "test-file": "test/generated_dataset_00200_1_50_0_partition_3", "core-file": "generated_dataset_00200_1_50_0"};8.80420899391174;[lambda x: x['F2'] > 0.85339,[lambda x: x['F0'] > 0.6054,[None],[None]],[None]] 
104;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_0_partition_4", "test-file": "test/generated_dataset_00200_1_50_0_partition_4", "core-file": "generated_dataset_00200_1_50_0"};9.07999801635742;[lambda x: x['F2'] > 0.86296,[None],[None]] 
105;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_1_partition_0", "test-file": "test/generated_dataset_00200_1_50_1_partition_0", "core-file": "generated_dataset_00200_1_50_1"};9.35119080543518;[None] 
106;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_1_partition_1", "test-file": "test/generated_dataset_00200_1_50_1_partition_1", "core-file": "generated_dataset_00200_1_50_1"};8.82199597358704;[None] 
107;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_1_partition_2", "test-file": "test/generated_dataset_00200_1_50_1_partition_2", "core-file": "generated_dataset_00200_1_50_1"};8.66108012199402;[None] 
108;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_1_partition_3", "test-file": "test/generated_dataset_00200_1_50_1_partition_3", "core-file": "generated_dataset_00200_1_50_1"};8.95786309242249;[None] 
109;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_1_partition_4", "test-file": "test/generated_dataset_00200_1_50_1_partition_4", "core-file": "generated_dataset_00200_1_50_1"};9.5911340713501;[None] 
110;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_2_partition_0", "test-file": "test/generated_dataset_00200_1_50_2_partition_0", "core-file": "generated_dataset_00200_1_50_2"};8.25181412696838;[lambda x: x['F1'] > 0.56327,[None],[None]] 
111;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_2_partition_1", "test-file": "test/generated_dataset_00200_1_50_2_partition_1", "core-file": "generated_dataset_00200_1_50_2"};8.49010300636292;[lambda x: x['F1'] > 0.57773,[None],[lambda x: x['F2'] > 0.59541,[None],[None]]] 
112;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_2_partition_2", "test-file": "test/generated_dataset_00200_1_50_2_partition_2", "core-file": "generated_dataset_00200_1_50_2"};8.67390012741089;[lambda x: x['F1'] > 0.57773,[None],[None]] 
113;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_2_partition_3", "test-file": "test/generated_dataset_00200_1_50_2_partition_3", "core-file": "generated_dataset_00200_1_50_2"};9.37966799736023;[lambda x: x['F1'] > 0.57773,[None],[lambda x: x['F2'] > 0.60842,[None],[lambda x: x['F4'] == 'Y',[None],[None]]]] 
114;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_2_partition_4", "test-file": "test/generated_dataset_00200_1_50_2_partition_4", "core-file": "generated_dataset_00200_1_50_2"};10.6855359077454;[lambda x: x['F1'] > 0.63989,[None],[None]] 
115;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_3_partition_0", "test-file": "test/generated_dataset_00200_1_50_3_partition_0", "core-file": "generated_dataset_00200_1_50_3"};8.98478698730469;[lambda x: x['F2'] > 0.85506,[lambda x: x['F1'] > 0.09471,[None],[lambda x: x['F0'] > 0.74328,[None],[None]]],[None]] 
116;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_3_partition_1", "test-file": "test/generated_dataset_00200_1_50_3_partition_1", "core-file": "generated_dataset_00200_1_50_3"};8.68910193443298;[lambda x: x['F0'] > 0.78605,[lambda x: x['F2'] > 0.2689,[None],[None]],[None]] 
117;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_3_partition_2", "test-file": "test/generated_dataset_00200_1_50_3_partition_2", "core-file": "generated_dataset_00200_1_50_3"};9.05683398246765;[lambda x: x['F0'] > 0.78605,[None],[None]] 
118;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_3_partition_3", "test-file": "test/generated_dataset_00200_1_50_3_partition_3", "core-file": "generated_dataset_00200_1_50_3"};9.16245412826538;[None] 
119;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_3_partition_4", "test-file": "test/generated_dataset_00200_1_50_3_partition_4", "core-file": "generated_dataset_00200_1_50_3"};8.74574184417725;[lambda x: x['F2'] > 0.85963,[lambda x: x['F0'] > 0.74328,[None],[None]],[None]] 
120;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_4_partition_0", "test-file": "test/generated_dataset_00200_1_50_4_partition_0", "core-file": "generated_dataset_00200_1_50_4"};8.76331210136414;[None] 
121;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_4_partition_1", "test-file": "test/generated_dataset_00200_1_50_4_partition_1", "core-file": "generated_dataset_00200_1_50_4"};8.92474508285522;[lambda x: x['F0'] > 0.39418,[None],[None]] 
122;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_4_partition_2", "test-file": "test/generated_dataset_00200_1_50_4_partition_2", "core-file": "generated_dataset_00200_1_50_4"};9.45454692840576;[None] 
123;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_4_partition_3", "test-file": "test/generated_dataset_00200_1_50_4_partition_3", "core-file": "generated_dataset_00200_1_50_4"};8.48386001586914;[None] 
124;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_50_4_partition_4", "test-file": "test/generated_dataset_00200_1_50_4_partition_4", "core-file": "generated_dataset_00200_1_50_4"};8.74784183502197;[None] 
125;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_0_partition_0", "test-file": "test/generated_dataset_00200_1_80_0_partition_0", "core-file": "generated_dataset_00200_1_80_0"};9.26169300079346;[None] 
126;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_0_partition_1", "test-file": "test/generated_dataset_00200_1_80_0_partition_1", "core-file": "generated_dataset_00200_1_80_0"};9.43381309509277;[None] 
127;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_0_partition_2", "test-file": "test/generated_dataset_00200_1_80_0_partition_2", "core-file": "generated_dataset_00200_1_80_0"};8.52630805969238;[None] 
128;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_0_partition_3", "test-file": "test/generated_dataset_00200_1_80_0_partition_3", "core-file": "generated_dataset_00200_1_80_0"};8.67059707641602;[None] 
129;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_0_partition_4", "test-file": "test/generated_dataset_00200_1_80_0_partition_4", "core-file": "generated_dataset_00200_1_80_0"};8.92967796325684;[None] 
130;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_1_partition_0", "test-file": "test/generated_dataset_00200_1_80_1_partition_0", "core-file": "generated_dataset_00200_1_80_1"};9.47590398788452;[lambda x: x['F5'] == 'B',[None],[None]] 
131;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_1_partition_1", "test-file": "test/generated_dataset_00200_1_80_1_partition_1", "core-file": "generated_dataset_00200_1_80_1"};8.46741604804993;[None] 
132;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_1_partition_2", "test-file": "test/generated_dataset_00200_1_80_1_partition_2", "core-file": "generated_dataset_00200_1_80_1"};8.95560312271118;[None] 
133;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_1_partition_3", "test-file": "test/generated_dataset_00200_1_80_1_partition_3", "core-file": "generated_dataset_00200_1_80_1"};9.00247192382812;[lambda x: x['F5'] == 'B',[None],[None]] 
134;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_1_partition_4", "test-file": "test/generated_dataset_00200_1_80_1_partition_4", "core-file": "generated_dataset_00200_1_80_1"};9.17559599876404;[lambda x: x['F5'] == 'B',[None],[None]] 
135;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_2_partition_0", "test-file": "test/generated_dataset_00200_1_80_2_partition_0", "core-file": "generated_dataset_00200_1_80_2"};8.67247915267944;[None] 
136;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_2_partition_1", "test-file": "test/generated_dataset_00200_1_80_2_partition_1", "core-file": "generated_dataset_00200_1_80_2"};8.76990294456482;[None] 
137;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_2_partition_2", "test-file": "test/generated_dataset_00200_1_80_2_partition_2", "core-file": "generated_dataset_00200_1_80_2"};9.08040189743042;[None] 
138;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_2_partition_3", "test-file": "test/generated_dataset_00200_1_80_2_partition_3", "core-file": "generated_dataset_00200_1_80_2"};9.37768387794495;[None] 
139;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_2_partition_4", "test-file": "test/generated_dataset_00200_1_80_2_partition_4", "core-file": "generated_dataset_00200_1_80_2"};8.99290418624878;[None] 
140;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_0", "test-file": "test/generated_dataset_00200_1_80_3_partition_0", "core-file": "generated_dataset_00200_1_80_3"};8.53647184371948;[None] 
141;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_1", "test-file": "test/generated_dataset_00200_1_80_3_partition_1", "core-file": "generated_dataset_00200_1_80_3"};10.2694029808044;[None] 
142;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_2", "test-file": "test/generated_dataset_00200_1_80_3_partition_2", "core-file": "generated_dataset_00200_1_80_3"};11.7801730632782;[None] 
143;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_3", "test-file": "test/generated_dataset_00200_1_80_3_partition_3", "core-file": "generated_dataset_00200_1_80_3"};9.12468695640564;[None] 
144;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_4", "test-file": "test/generated_dataset_00200_1_80_3_partition_4", "core-file": "generated_dataset_00200_1_80_3"};8.8816819190979;[None] 
145;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_0", "test-file": "test/generated_dataset_00200_1_80_4_partition_0", "core-file": "generated_dataset_00200_1_80_4"};8.96729803085327;[None] 
146;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_1", "test-file": "test/generated_dataset_00200_1_80_4_partition_1", "core-file": "generated_dataset_00200_1_80_4"};8.97714304924011;[None] 
147;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_2", "test-file": "test/generated_dataset_00200_1_80_4_partition_2", "core-file": "generated_dataset_00200_1_80_4"};9.65071797370911;[None] 
148;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_3", "test-file": "test/generated_dataset_00200_1_80_4_partition_3", "core-file": "generated_dataset_00200_1_80_4"};8.62177300453186;[None] 
149;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_4", "test-file": "test/generated_dataset_00200_1_80_4_partition_4", "core-file": "generated_dataset_00200_1_80_4"};8.62847208976746;[None] 
150;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_0", "test-file": "test/generated_dataset_00500_1_10_0_partition_0", "core-file": "generated_dataset_00500_1_10_0"};18.5958170890808;[None] 
151;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_1", "test-file": "test/generated_dataset_00500_1_10_0_partition_1", "core-file": "generated_dataset_00500_1_10_0"};16.9305229187012;[None] 
152;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_2", "test-file": "test/generated_dataset_00500_1_10_0_partition_2", "core-file": "generated_dataset_00500_1_10_0"};16.9153289794922;[None] 
153;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_3", "test-file": "test/generated_dataset_00500_1_10_0_partition_3", "core-file": "generated_dataset_00500_1_10_0"};17.0439810752869;[None] 
154;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_4", "test-file": "test/generated_dataset_00500_1_10_0_partition_4", "core-file": "generated_dataset_00500_1_10_0"};17.2179329395294;[None] 
155;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_0", "test-file": "test/generated_dataset_00500_1_10_1_partition_0", "core-file": "generated_dataset_00500_1_10_1"};16.8939909934998;[None] 
156;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_1", "test-file": "test/generated_dataset_00500_1_10_1_partition_1", "core-file": "generated_dataset_00500_1_10_1"};16.8023879528046;[None] 
157;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_2", "test-file": "test/generated_dataset_00500_1_10_1_partition_2", "core-file": "generated_dataset_00500_1_10_1"};17.1725759506226;[None] 
158;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_3", "test-file": "test/generated_dataset_00500_1_10_1_partition_3", "core-file": "generated_dataset_00500_1_10_1"};16.770427942276;[None] 
159;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_4", "test-file": "test/generated_dataset_00500_1_10_1_partition_4", "core-file": "generated_dataset_00500_1_10_1"};16.8975501060486;[None] 
160;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_0", "test-file": "test/generated_dataset_00500_1_10_2_partition_0", "core-file": "generated_dataset_00500_1_10_2"};12.975133895874;[lambda x: x['F0'] > 0.4509,[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F2'] > 0.7821,[None],[lambda x: x['F3'] > 0,[None],[None]]]] 
161;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_1", "test-file": "test/generated_dataset_00500_1_10_2_partition_1", "core-file": "generated_dataset_00500_1_10_2"};12.6956088542938;[lambda x: x['F0'] > 0.48975,[lambda x: x['F3'] > 0,[None],[None]],[lambda x: x['F2'] > 0.6461,[lambda x: x['F4'] == 'Z',[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]]] 
162;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_2", "test-file": "test/generated_dataset_00500_1_10_2_partition_2", "core-file": "generated_dataset_00500_1_10_2"};16.8318319320679;[lambda x: x['F0'] > 0.52198,[lambda x: x['F3'] > 0,[None],[None]],[None]] 
163;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_3", "test-file": "test/generated_dataset_00500_1_10_2_partition_3", "core-file": "generated_dataset_00500_1_10_2"};17.1442110538483;[lambda x: x['F0'] > 0.4509,[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.74093,[None],[None]],[None]],[lambda x: x['F2'] > 0.79336,[None],[lambda x: x['F3'] > 0,[None],[None]]]] 
164;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_4", "test-file": "test/generated_dataset_00500_1_10_2_partition_4", "core-file": "generated_dataset_00500_1_10_2"};14.9357600212097;[lambda x: x['F0'] > 0.54285,[lambda x: x['F3'] > 0,[None],[None]],[None]] 
165;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_0", "test-file": "test/generated_dataset_00500_1_10_3_partition_0", "core-file": "generated_dataset_00500_1_10_3"};25.6093320846558;[None] 
166;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_1", "test-file": "test/generated_dataset_00500_1_10_3_partition_1", "core-file": "generated_dataset_00500_1_10_3"};17.0490159988403;[None] 
167;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_2", "test-file": "test/generated_dataset_00500_1_10_3_partition_2", "core-file": "generated_dataset_00500_1_10_3"};18.7956960201263;[None] 
168;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_3", "test-file": "test/generated_dataset_00500_1_10_3_partition_3", "core-file": "generated_dataset_00500_1_10_3"};20.5223729610443;[None] 
169;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_4", "test-file": "test/generated_dataset_00500_1_10_3_partition_4", "core-file": "generated_dataset_00500_1_10_3"};18.8894679546356;[lambda x: x['F0'] > 0.58132,[None],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.59204,[None],[None]],[lambda x: x['F1'] > 0.40976,[lambda x: x['F0'] > 0.9163,[None],[None]],[None]]]] 
170;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_0", "test-file": "test/generated_dataset_00500_1_10_4_partition_0", "core-file": "generated_dataset_00500_1_10_4"};17.0057008266449;[None] 
171;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_1", "test-file": "test/generated_dataset_00500_1_10_4_partition_1", "core-file": "generated_dataset_00500_1_10_4"};17.0949540138245;[None] 
172;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_2", "test-file": "test/generated_dataset_00500_1_10_4_partition_2", "core-file": "generated_dataset_00500_1_10_4"};16.6949830055237;[None] 
173;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_3", "test-file": "test/generated_dataset_00500_1_10_4_partition_3", "core-file": "generated_dataset_00500_1_10_4"};16.7844231128693;[None] 
174;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_4", "test-file": "test/generated_dataset_00500_1_10_4_partition_4", "core-file": "generated_dataset_00500_1_10_4"};17.2238099575043;[None] 
175;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_0", "test-file": "test/generated_dataset_00500_1_50_0_partition_0", "core-file": "generated_dataset_00500_1_50_0"};14.773955821991;[lambda x: x['F2'] > 0.85339,[lambda x: x['F0'] > 0.56096,[None],[None]],[None]] 
176;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_1", "test-file": "test/generated_dataset_00500_1_50_0_partition_1", "core-file": "generated_dataset_00500_1_50_0"};14.5938010215759;[lambda x: x['F2'] > 0.85339,[lambda x: x['F0'] > 0.54976,[None],[None]],[None]] 
177;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_2", "test-file": "test/generated_dataset_00500_1_50_0_partition_2", "core-file": "generated_dataset_00500_1_50_0"};13.9289381504059;[lambda x: x['F2'] > 0.84807,[lambda x: x['F0'] > 0.56096,[None],[None]],[None]] 
178;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_3", "test-file": "test/generated_dataset_00500_1_50_0_partition_3", "core-file": "generated_dataset_00500_1_50_0"};15.7713930606842;[lambda x: x['F2'] > 0.84807,[lambda x: x['F0'] > 0.47519,[None],[None]],[lambda x: x['F5'] == 'B',[None],[None]]] 
179;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_4", "test-file": "test/generated_dataset_00500_1_50_0_partition_4", "core-file": "generated_dataset_00500_1_50_0"};16.0453369617462;[lambda x: x['F2'] > 0.84698,[None],[lambda x: x['F5'] == 'B',[None],[None]]] 
180;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_0", "test-file": "test/generated_dataset_00500_1_50_1_partition_0", "core-file": "generated_dataset_00500_1_50_1"};14.700514793396;[lambda x: x['F5'] == 'C',[None],[lambda x: x['F4'] == 'Z',[lambda x: x['F3'] > 0,[None],[None]],[None]]] 
181;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_1", "test-file": "test/generated_dataset_00500_1_50_1_partition_1", "core-file": "generated_dataset_00500_1_50_1"};14.6409299373627;[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'X',[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]],[lambda x: x['F5'] == 'C',[None],[None]]] 
182;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_2", "test-file": "test/generated_dataset_00500_1_50_1_partition_2", "core-file": "generated_dataset_00500_1_50_1"};14.4470150470734;[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'C',[None],[lambda x: x['F3'] > 0,[None],[None]]],[None]] 
183;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_3", "test-file": "test/generated_dataset_00500_1_50_1_partition_3", "core-file": "generated_dataset_00500_1_50_1"};14.6972169876099;[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'C',[None],[lambda x: x['F3'] > 0,[None],[None]]],[lambda x: x['F5'] == 'C',[None],[None]]] 
184;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_4", "test-file": "test/generated_dataset_00500_1_50_1_partition_4", "core-file": "generated_dataset_00500_1_50_1"};14.6799728870392;[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'C',[None],[lambda x: x['F3'] > 0,[None],[None]]],[None]] 
185;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_0", "test-file": "test/generated_dataset_00500_1_50_2_partition_0", "core-file": "generated_dataset_00500_1_50_2"};13.5364410877228;[lambda x: x['F1'] > 0.56177,[None],[lambda x: x['F2'] > 0.68136,[None],[lambda x: x['F4'] == 'Y',[None],[None]]]] 
