id;settings;time;results 
85;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_01000_1_80_4", "test-file": "generated_dataset_01000_1_80_4", "core-file": "generated_dataset_01000_1_80_4"};0.0453641414642334;[lambda x: x['F2'] > 0.61438,[lambda x: x['F5'] == 'D',[None],[lambda x: x['F1'] > 0.13724,[None],[None]]],[lambda x: x['F4'] == 'X',[None],[lambda x: x['F1'] > 0.54661,[None],[None]]]] 
86;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_0", "test-file": "generated_dataset_02000_1_10_0", "core-file": "generated_dataset_02000_1_10_0"};0.0945861339569092;[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'E',[None],[lambda x: x['F1'] > 0.60894,[None],[None]]],[lambda x: x['F0'] > 0.52841,[None],[None]]],[lambda x: x['F5'] == 'D',[lambda x: x['F5'] == 'C',[lambda x: x['F5'] == 'A',[None],[None]],[lambda x: x['F1'] > 0.71417,[None],[None]]],[None]]] 
87;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_1", "test-file": "generated_dataset_02000_1_10_1", "core-file": "generated_dataset_02000_1_10_1"};0.101885080337524;[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.59667,[None],[lambda x: x['F5'] == 'C',[None],[None]]],[lambda x: x['F5'] == 'B',[None],[None]]] 
88;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_2", "test-file": "generated_dataset_02000_1_10_2", "core-file": "generated_dataset_02000_1_10_2"};0.0799431800842285;[lambda x: x['F0'] > 0.26201,[lambda x: x['F5'] == 'E',[lambda x: x['F1'] > 0.07342,[None],[None]],[None]],[lambda x: x['F0'] > 0.84638,[None],[None]]] 
89;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_3", "test-file": "generated_dataset_02000_1_10_3", "core-file": "generated_dataset_02000_1_10_3"};0.0760209560394287;[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.59365,[None],[lambda x: x['F2'] > 0.88393,[lambda x: x['F0'] > 0.64325,[None],[None]],[None]]],[lambda x: x['F2'] > 0.59618,[lambda x: x['F0'] > 0.96407,[None],[None]],[None]]] 
90;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_10_4", "test-file": "generated_dataset_02000_1_10_4", "core-file": "generated_dataset_02000_1_10_4"};0.0634582042694092;[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'E',[None],[None]],[None]],[None]] 
91;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_0", "test-file": "generated_dataset_02000_1_50_0", "core-file": "generated_dataset_02000_1_50_0"};0.0731151103973389;[lambda x: x['F1'] > 0.77542,[lambda x: x['F5'] == 'B',[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.61289,[None],[None]],[lambda x: x['F2'] > 0.53714,[None],[None]]],[None]],[None]] 
92;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_1", "test-file": "generated_dataset_02000_1_50_1", "core-file": "generated_dataset_02000_1_50_1"};0.0805058479309082;[lambda x: x['F2'] > 0.19378,[lambda x: x['F1'] > 0.66682,[lambda x: x['F5'] == 'C',[None],[None]],[None]],[lambda x: x['F1'] > 0.83033,[lambda x: x['F0'] > 0.1002,[lambda x: x['F3'] > 0,[None],[None]],[None]],[None]]] 
93;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_2", "test-file": "generated_dataset_02000_1_50_2", "core-file": "generated_dataset_02000_1_50_2"};0.0698659420013428;[lambda x: x['F2'] > 0.56247,[None],[lambda x: x['F1'] > 0.68697,[lambda x: x['F1'] > 0.30639,[None],[lambda x: x['F2'] > 0.909,[None],[None]]],[lambda x: x['F2'] > 0.9119,[None],[None]]]] 
94;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_3", "test-file": "generated_dataset_02000_1_50_3", "core-file": "generated_dataset_02000_1_50_3"};0.0809159278869629;[lambda x: x['F5'] == 'A',[lambda x: x['F2'] > 0.63527,[lambda x: x['F0'] > 0.46276,[None],[lambda x: x['F0'] > 0.69831,[None],[None]]],[None]],[lambda x: x['F2'] > 0.73529,[lambda x: x['F0'] > 0.4831,[None],[None]],[None]]] 
95;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_50_4", "test-file": "generated_dataset_02000_1_50_4", "core-file": "generated_dataset_02000_1_50_4"};0.0796139240264893;[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.59815,[None],[lambda x: x['F0'] > 0.59894,[None],[None]]],[lambda x: x['F5'] == 'A',[None],[lambda x: x['F1'] > 0.36546,[None],[lambda x: x['F2'] > 0.35644,[None],[None]]]]] 
96;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_0", "test-file": "generated_dataset_02000_1_80_0", "core-file": "generated_dataset_02000_1_80_0"};0.0703699588775635;[lambda x: x['F0'] > 0.6901,[None],[lambda x: x['F0'] > 0.88313,[None],[lambda x: x['F5'] == 'B',[None],[None]]]] 
97;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_1", "test-file": "generated_dataset_02000_1_80_1", "core-file": "generated_dataset_02000_1_80_1"};0.0781409740447998;[lambda x: x['F5'] == 'A',[lambda x: x['F4'] == 'Y',[lambda x: x['F0'] > 0.41664,[None],[None]],[lambda x: x['F3'] > 0,[None],[lambda x: x['F0'] > 0.39754,[None],[None]]]],[lambda x: x['F0'] > 0.39284,[None],[None]]] 
98;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_2", "test-file": "generated_dataset_02000_1_80_2", "core-file": "generated_dataset_02000_1_80_2"};0.0685138702392578;[lambda x: x['F1'] > 0.65209,[lambda x: x['F4'] == 'X',[None],[lambda x: x['F1'] > 0.23036,[None],[None]]],[lambda x: x['F4'] == 'X',[None],[None]]] 
99;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_3", "test-file": "generated_dataset_02000_1_80_3", "core-file": "generated_dataset_02000_1_80_3"};0.0817739963531494;[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.25809,[None],[lambda x: x['F2'] > 0.58755,[lambda x: x['F0'] > 0.21578,[None],[None]],[lambda x: x['F5'] == 'B',[None],[None]]]],[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.1549,[None],[None]],[None]]] 
100;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_02000_1_80_4", "test-file": "generated_dataset_02000_1_80_4", "core-file": "generated_dataset_02000_1_80_4"};0.072066068649292;[lambda x: x['F2'] > 0.65201,[lambda x: x['F5'] == 'D',[None],[None]],[lambda x: x['F4'] == 'X',[None],[lambda x: x['F3'] > 0,[None],[None]]]] 
101;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_0", "test-file": "generated_dataset_05000_1_10_0", "core-file": "generated_dataset_05000_1_10_0"};0.348738193511963;[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'E',[None],[lambda x: x['F1'] > 0.61787,[None],[None]]],[lambda x: x['F0'] > 0.53031,[None],[None]]],[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'E',[None],[lambda x: x['F1'] > 0.61916,[None],[None]]],[lambda x: x['F0'] > 0.51893,[None],[None]]]] 
102;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_1", "test-file": "generated_dataset_05000_1_10_1", "core-file": "generated_dataset_05000_1_10_1"};0.286638021469116;[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.55951,[None],[lambda x: x['F5'] == 'C',[None],[lambda x: x['F1'] > 0.44688,[None],[None]]]],[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.56462,[lambda x: x['F4'] == 'Y',[None],[None]],[lambda x: x['F5'] == 'C',[None],[None]]],[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.64671,[None],[None]],[None]]]] 
103;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_2", "test-file": "generated_dataset_05000_1_10_2", "core-file": "generated_dataset_05000_1_10_2"};0.345823049545288;[lambda x: x['F0'] > 0.26201,[lambda x: x['F2'] > 0.13582,[lambda x: x['F3'] > 0,[lambda x: x['F5'] == 'A',[None],[None]],[None]],[lambda x: x['F5'] == 'E',[lambda x: x['F1'] > 0.09435,[None],[None]],[None]]],[lambda x: x['F0'] > 0.8465,[lambda x: x['F1'] > 0.07526,[lambda x: x['F2'] > 0.21403,[None],[None]],[None]],[lambda x: x['F2'] > 0.11647,[None],[None]]]] 
104;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_3", "test-file": "generated_dataset_05000_1_10_3", "core-file": "generated_dataset_05000_1_10_3"};0.491347074508667;[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.59414,[None],[lambda x: x['F0'] > 0.63625,[lambda x: x['F2'] > 0.72486,[None],[None]],[lambda x: x['F2'] > 0.98113,[None],[None]]]],[lambda x: x['F2'] > 0.59148,[lambda x: x['F0'] > 0.95923,[lambda x: x['F5'] == 'A',[None],[None]],[None]],[lambda x: x['F0'] > 0.59626,[None],[None]]]] 
105;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_10_4", "test-file": "generated_dataset_05000_1_10_4", "core-file": "generated_dataset_05000_1_10_4"};0.237964868545532;[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.87932,[None],[None]],[None]],[None]],[None]] 
106;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_0", "test-file": "generated_dataset_05000_1_50_0", "core-file": "generated_dataset_05000_1_50_0"};0.276402950286865;[lambda x: x['F1'] > 0.60224,[lambda x: x['F5'] == 'B',[lambda x: x['F4'] == 'Y',[None],[lambda x: x['F2'] > 0.53568,[None],[None]]],[lambda x: x['F2'] > 0.64105,[None],[lambda x: x['F4'] == 'Y',[None],[None]]]],[lambda x: x['F1'] > 0.92569,[None],[lambda x: x['F3'] > 0,[None],[None]]]] 
107;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_1", "test-file": "generated_dataset_05000_1_50_1", "core-file": "generated_dataset_05000_1_50_1"};0.294813871383667;[lambda x: x['F2'] > 0.19398,[lambda x: x['F1'] > 0.77276,[lambda x: x['F0'] > 0.09112,[lambda x: x['F3'] > 0,[None],[None]],[None]],[None]],[lambda x: x['F1'] > 0.81069,[lambda x: x['F0'] > 0.09842,[lambda x: x['F3'] > 0,[None],[None]],[None]],[None]]] 
108;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_2", "test-file": "generated_dataset_05000_1_50_2", "core-file": "generated_dataset_05000_1_50_2"};0.246423006057739;[lambda x: x['F2'] > 0.40681,[lambda x: x['F1'] > 0.34032,[lambda x: x['F3'] > 0,[None],[None]],[None]],[None]] 
109;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_3", "test-file": "generated_dataset_05000_1_50_3", "core-file": "generated_dataset_05000_1_50_3"};0.379224061965942;[lambda x: x['F2'] > 0.72201,[lambda x: x['F0'] > 0.47233,[lambda x: x['F5'] == 'A',[None],[lambda x: x['F4'] == 'Z',[None],[None]]],[lambda x: x['F0'] > 0.69437,[lambda x: x['F5'] == 'A',[None],[None]],[None]]],[lambda x: x['F0'] > 0.6442,[lambda x: x['F1'] > 0.42874,[lambda x: x['F4'] == 'Z',[None],[None]],[None]],[lambda x: x['F1'] > 0.45575,[lambda x: x['F2'] > 0.83366,[None],[None]],[None]]]] 
110;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_50_4", "test-file": "generated_dataset_05000_1_50_4", "core-file": "generated_dataset_05000_1_50_4"};0.311338901519775;[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.5836,[lambda x: x['F0'] > 0.78731,[lambda x: x['F5'] == 'A',[None],[None]],[lambda x: x['F5'] == 'A',[None],[None]]],[lambda x: x['F0'] > 0.60334,[lambda x: x['F2'] > 0.38998,[None],[None]],[lambda x: x['F0'] > 0.76934,[None],[None]]]],[lambda x: x['F5'] == 'A',[lambda x: x['F2'] > 0.14991,[lambda x: x['F0'] > 0.43778,[None],[None]],[None]],[lambda x: x['F1'] > 0.37489,[None],[lambda x: x['F2'] > 0.37995,[None],[None]]]]] 
111;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_0", "test-file": "generated_dataset_05000_1_80_0", "core-file": "generated_dataset_05000_1_80_0"};0.550222158432007;[lambda x: x['F0'] > 0.70443,[None],[lambda x: x['F0'] > 0.88313,[None],[lambda x: x['F5'] == 'B',[None],[lambda x: x['F3'] > 0,[None],[None]]]]] 
112;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_1", "test-file": "generated_dataset_05000_1_80_1", "core-file": "generated_dataset_05000_1_80_1"};0.25819993019104;[lambda x: x['F5'] == 'A',[lambda x: x['F4'] == 'Y',[lambda x: x['F0'] > 0.41566,[None],[lambda x: x['F2'] > 0.5092,[None],[None]]],[lambda x: x['F3'] > 0,[None],[lambda x: x['F0'] > 0.39925,[None],[None]]]],[lambda x: x['F0'] > 0.39284,[lambda x: x['F3'] > 0,[lambda x: x['F4'] == 'Y',[None],[None]],[lambda x: x['F4'] == 'Y',[None],[None]]],[lambda x: x['F4'] == 'Y',[None],[None]]]] 
113;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_2", "test-file": "generated_dataset_05000_1_80_2", "core-file": "generated_dataset_05000_1_80_2"};0.29109001159668;[lambda x: x['F1'] > 0.64396,[lambda x: x['F1'] > 0.29632,[lambda x: x['F4'] == 'X',[None],[None]],[None]],[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.9893,[None],[None]],[None]]] 
114;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_3", "test-file": "generated_dataset_05000_1_80_3", "core-file": "generated_dataset_05000_1_80_3"};0.351489067077637;[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.58776,[lambda x: x['F1'] > 0.22897,[None],[lambda x: x['F4'] == 'X',[None],[None]]],[lambda x: x['F0'] > 0.75874,[None],[None]]],[lambda x: x['F1'] > 0.25844,[lambda x: x['F2'] > 0.5842,[None],[None]],[None]]] 
115;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_1_80_4", "test-file": "generated_dataset_05000_1_80_4", "core-file": "generated_dataset_05000_1_80_4"};0.326683044433594;[lambda x: x['F2'] > 0.62393,[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.57997,[None],[None]],[lambda x: x['F1'] > 0.15787,[None],[lambda x: x['F1'] > 0.75573,[None],[None]]]],[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.45816,[lambda x: x['F2'] > 0.70452,[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]],[lambda x: x['F3'] > 0,[None],[lambda x: x['F1'] > 0.45917,[None],[None]]]]] 
116;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "glioma", "test-file": "glioma", "core-file": "glioma"};0.00743007659912109;[lambda x: x['fac_group'] == 'Control',[None],[None]] 
117;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "grace", "test-file": "grace", "core-file": "grace"};0.0278220176696777;[lambda x: x['num_age'] > 70,[lambda x: x['num_age'] > 54,[None],[lambda x: x['fac_revasc'] == 'No',[None],[lambda x: x['num_sysbp'] > 112,[None],[None]]]],[lambda x: x['fac_stchange'] == 'No',[lambda x: x['fac_revasc'] == 'No',[None],[None]],[lambda x: x['num_sysbp'] > 142,[None],[None]]]] 
118;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "hdfail", "test-file": "hdfail", "core-file": "hdfail"};4.86960601806641;[lambda x: x['fac_psc'] > 0,[lambda x: x['fac_brand'] == 'Hitachi',[lambda x: x['fac_type'] == 'ST3000DM001',[lambda x: x['fac_type'] == 'ST31500541AS',[None],[None]],[lambda x: x['fac_rsc'] > 0,[None],[None]]],[lambda x: x['fac_type'] == 'HDS5C4040ALE630',[lambda x: x['fac_type'] == 'HDS722020ALA330',[None],[None]],[lambda x: x['fac_rsc'] > 0,[None],[None]]]],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_type'] in ['HDS723030ALA640','ST31500341AS','WD10EADS','WD30EZRX','ST6000DX000','WD60EFRX','ST32000542AS','ST33000651AS','HN','WD5000LPVX','ST4000DX000','WD1600AAJS','ST1500DL003','WD10EACS','ST320LT007','ST3160316AS','ST9250315AS','DT01ACA300','WD800BB','ST3160318AS','WD20EFRX','HUH728080ALE600','WD40EFRX','HDS724040ALE640','MD04ABA400V','MD04ABA500V','WD800AAJS','WD10EADX','ST9320325AS','WD5000BPKT','WD800AAJB','WD800JB','ST320005XXXX','WD30EZRS','ST2000DL003','HDT721010SLA360','HD103UJ','WD3200BEKX','ST2000DL001','HDS723020BLA642','HDS723030BLE640','ST250LT007','WD1600AAJB','WD2500BPVT','ST2000DM001','WD3200AAJS','WD5002ABYS','ST1500DM003','ST2000VN000','WD10EARS','HD154UI','WD1600BPVT','WD10EARX','WD15EARS','WD2500AAJS','WD3200AAJB','ST1500DL001','WD1001FALS','WD2500AAJB','WD3200LPVX','WD5003ABYX','WD800LB','HDS5C3030BLE630','HDT725025VLA380','ST3500320AS','WD10EALS','WD15EADS','WD2500BEVT','WD2500JB','WD3200AAKS','WD3200BEKT','WD5000AAJS','WD800JD'],[lambda x: x['fac_type'] == 'HDS722020ALA330',[None],[None]],[lambda x: x['fac_rsc'] > 0,[None],[None]]],[lambda x: x['fac_rsc'] > 0,[None],[lambda x: x['fac_type'] == 'ST4000DM000',[None],[None]]]]] 
119;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "heart", "test-file": "heart", "core-file": "heart"};0.0122170448303223;[lambda x: x['num_year'] > 4.99658,[None],[lambda x: x['fac_transplant'] == 'N',[None],[None]]] 
120;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "heartvalve", "test-file": "heartvalve", "core-file": "heartvalve"};0.0354630947113037;[lambda x: x['num_age'] > 83.53425,[lambda x: x['num_age'] > 65,[None],[None]],[None]] 
121;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "hepatoCellular", "test-file": "hepatoCellular", "core-file": "hepatoCellular"};0.0376181602478027;[lambda x: x['fac_BCLC'] > 1,[None],[None]] 
122;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "LeukSurv", "test-file": "LeukSurv", "core-file": "LeukSurv"};0.0419819355010986;[lambda x: x['num_age'] > 56,[lambda x: x['num_wbc'] > 54.7,[lambda x: x['num_age'] > 34,[None],[lambda x: x['fac_sex'] == 'F',[None],[None]]],[None]],[lambda x: x['num_age'] > 70,[lambda x: x['num_tpi'] > 0.61,[None],[None]],[lambda x: x['num_wbc'] > 116.8,[None],[None]]]] 
123;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "Melanoma", "test-file": "Melanoma", "core-file": "Melanoma"};0.00984406471252441;[lambda x: x['fac_ulcer'] == 'absense',[None],[None]] 
124;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "mgus", "test-file": "mgus", "core-file": "mgus"};0.0163710117340088;[lambda x: x['num_pctime'] > 6778,[lambda x: x['num_pctime'] > 2618,[None],[None]],[None]] 
125;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "micro.censure", "test-file": "micro.censure", "core-file": "micro.censure"};0.0773169994354248;[lambda x: x['fac_STADE'] > 2,[None],[None]] 
126;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "nki70", "test-file": "nki70", "core-file": "nki70"};0.0666999816894531;[lambda x: x['num_PRC1'] > -0.07548,[None],[None]] 
127;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "nwtco", "test-file": "nwtco", "core-file": "nwtco"};0.119781017303467;[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['fac_stage'] > 2,[lambda x: x['fac_stage'] > 1,[lambda x: x['num_age'] > 11,[None],[None]],[None]],[lambda x: x['fac_stage'] > 3,[None],[None]]],[lambda x: x['num_age'] > 84,[lambda x: x['num_age'] > 34,[None],[lambda x: x['fac_stage'] > 1,[None],[None]]],[None]]] 
128;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "oldmort", "test-file": "oldmort", "core-file": "oldmort"};0.245944976806641;[lambda x: x['num_birthdate'] > 1781.70941,[lambda x: x['num_birthdate'] > 1775.09189,[lambda x: x['num_birthdate'] > 1771.33274,[None],[None]],[lambda x: x['fac_sex'] == 'female',[None],[lambda x: x['num_birthdate'] > 1778.05704,[None],[None]]]],[lambda x: x['num_birthdate'] > 1789.46864,[lambda x: x['num_birthdate'] > 1786.53634,[None],[None]],[lambda x: x['num_birthdate'] > 1814.73952,[lambda x: x['fac_region'] == 'rural',[None],[None]],[None]]]] 
129;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "ova", "test-file": "ova", "core-file": "ova"};0.0150678157806396;[lambda x: x['fac_diam'] > 1,[lambda x: x['fac_karn'] > 2,[None],[None]],[lambda x: x['fac_figo'] > 0,[None],[None]]] 
130;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "ovarian", "test-file": "ovarian", "core-file": "ovarian"};0.00696015357971191;[lambda x: x['num_age'] > 59.6301,[None],[None]] 
131;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "pbc", "test-file": "pbc", "core-file": "pbc"};0.0184438228607178;[lambda x: x['fac_ascites'] == 'N',[None],[lambda x: x['fac_hepato'] == 'N',[None],[lambda x: x['fac_spiders'] == 'N',[None],[lambda x: x['fac_sex'] == 'f',[None],[None]]]]] 
132;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "Pbc3", "test-file": "Pbc3", "core-file": "Pbc3"};0.0486810207366943;[lambda x: x['num_bili'] > 44.67,[lambda x: x['fac_stage'] == 4,[lambda x: x['fac_sex'] == 'F',[None],[lambda x: x['fac_stage'] == 3,[None],[None]]],[None]],[lambda x: x['num_age'] > 54,[None],[None]]] 
133;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "pharmacoSmoking", "test-file": "pharmacoSmoking", "core-file": "pharmacoSmoking"};0.0258400440216064;[lambda x: x['fac_ageGroup4'] == '50-64',[None],[None]] 
134;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "phpl04K8a", "test-file": "phpl04K8a", "core-file": "phpl04K8a"};0.0477800369262695;[lambda x: x['num_age'] > 60,[lambda x: x['num_g_212724_at'] > 9.38353,[None],[None]],[lambda x: x['num_g_203967_at'] > 5.28978,[None],[None]]] 
135;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "prostate", "test-file": "prostate", "core-file": "prostate"};0.0708861351013184;[lambda x: x['fac_hx'] == 'N',[lambda x: x['fac_ekg'] == 'normal',[None],[None]],[lambda x: x['num_hg'] > 12.89844,[None],[lambda x: x['num_sg'] > 10,[None],[None]]]] 
136;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "prostateSurvival", "test-file": "prostateSurvival", "core-file": "prostateSurvival"};0.0930099487304688;[lambda x: x['fac_grade'] == 'mode',[lambda x: x['fac_stage'] == 'T1ab',[lambda x: x['fac_stage'] == 'T2',[None],[lambda x: x['fac_ageGroup'] == '80+',[None],[None]]],[None]],[lambda x: x['fac_ageGroup'] == '80+',[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_stage'] == 'T1ab',[None],[None]],[None]],[lambda x: x['fac_stage'] == 'T2',[None],[None]]]] 
137;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "rdata", "test-file": "rdata", "core-file": "rdata"};0.0323159694671631;[lambda x: x['num_age'] > 64,[lambda x: x['num_age'] > 58,[None],[None]],[lambda x: x['num_age'] > 72,[None],[lambda x: x['num_year'] > 9051,[None],[None]]]] 
138;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "retinopathy", "test-file": "retinopathy", "core-file": "retinopathy"};0.0152699947357178;[lambda x: x['fac_trt'] == 'Control',[lambda x: x['fac_eye'] == 'left',[None],[None]],[None]] 
139;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "Rossi", "test-file": "Rossi", "core-file": "Rossi"};0.0236399173736572;[lambda x: x['fac_emp'] > 0,[lambda x: x['fac_prio'] > 2,[None],[lambda x: x['fac_wexp'] == 'no',[lambda x: x['num_age'] > 23,[None],[None]],[None]]],[None]] 
140;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "rott2", "test-file": "rott2", "core-file": "rott2"};0.111429929733276;[lambda x: x['num_nodes'] > 2,[lambda x: x['fac_tsize'] == '<=20mm',[lambda x: x['num_nodes'] > 0,[None],[lambda x: x['num_age'] > 66,[None],[None]]],[lambda x: x['fac_grade'] > 2,[lambda x: x['fac_meno'] == 'post',[None],[None]],[None]]],[lambda x: x['fac_tsize'] == '<=20mm',[lambda x: x['fac_tsize'] == '>20-50mmm',[None],[None]],[lambda x: x['num_nodes'] > 8,[None],[None]]]] 
141;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "scania", "test-file": "scania", "core-file": "scania"};0.0467231273651123;[lambda x: x['num_birthdate'] > 1799.274,[None],[lambda x: x['num_birthdate'] > 1809.878,[None],[lambda x: x['fac_parish'] > 4,[None],[None]]]] 
