id;settings;time;tree
47;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/hdfail_partition_2', 'test-file': 'test/hdfail_partition_2', 'core-file': 'hdfail'};33.968;[lambda x: x["fac_psc"],[lambda x: x["fac_rsc"],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_brand'] == 'Hitachi',[0.387373],[0.042199]],[lambda x: x['fac_type'] == 'ST31500541AS',[1.431718],[0.218051]]],[lambda x: x['fac_type'] == 'ST4000DM000',[lambda x: x['fac_type'] == 'ST3000DM001',[1.150501],[6.049603]],[15.357875]]],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_brand'] == 'Hitachi',[lambda x: x['fac_type'] in ['HDS723030ALA640','ST31500341AS','WD10EADS','WD30EZRX','ST6000DX000','WD60EFRX','ST32000542AS','ST33000651AS','HN','WD5000LPVX','ST4000DX000','WD1600AAJS','ST1500DL003','WD10EACS','ST320LT007','ST3160316AS','ST9250315AS','DT01ACA300','WD800BB','ST3160318AS','WD20EFRX','HUH728080ALE600','WD40EFRX','HDS724040ALE640','MD04ABA400V','MD04ABA500V','WD800AAJS','WD10EADX','ST9320325AS','WD5000BPKT','WD800AAJB','WD800JB','ST320005XXXX','WD30EZRS','ST2000DL003','HDT721010SLA360','HD103UJ','WD3200BEKX','ST2000DL001','HDS723020BLA642','HDS723030BLE640','ST250LT007','WD1600AAJB','WD2500BPVT','ST2000DM001','WD3200AAJS','WD5002ABYS','ST1500DM003','ST2000VN000','WD10EARS','HD154UI','WD1600BPVT','WD10EARX','WD15EARS','WD2500AAJS','WD3200AAJB','ST1500DL001','WD1001FALS','WD2500AAJB','WD3200LPVX','WD5003ABYX','WD800LB','HDS5C3030BLE630','HDT725025VLA380','ST3500320AS','WD10EALS','WD15EADS','WD2500BEVT','WD2500JB','WD3200AAKS','WD3200BEKT','WD5000AAJS','WD800JD'],[74.517202],[2.640115]],[lambda x: x['fac_type'] == 'HDS722020ALA330',[8.169419],[2.865834]]],[lambda x: x['fac_type'] == 'ST3000DM001',[lambda x: x['fac_type'] == 'ST4000DM000',[5.817668],[56.027741]],[lambda x: x["fac_rsc"],[10.022638],[13.385625]]]]]
48;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/hdfail_partition_3', 'test-file': 'test/hdfail_partition_3', 'core-file': 'hdfail'};32.821;[lambda x: x["fac_psc"],[lambda x: x["fac_rsc"],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_brand'] == 'Hitachi',[0.380499],[0.041675]],[lambda x: x['fac_type'] == 'ST31500541AS',[1.438359],[0.236598]]],[lambda x: x['fac_type'] == 'HDS722020ALA330',[lambda x: x['fac_type'] == 'ST3000DM001',[1.592828],[6.506932]],[0.392895]]],[lambda x: x['fac_brand'] == 'ST',[lambda x: x['fac_brand'] == 'Hitachi',[lambda x: x['fac_type'] in ['HDS723030ALA640','ST31500341AS','WD10EADS','WD30EZRX','ST6000DX000','WD60EFRX','ST32000542AS','ST33000651AS','HN','WD5000LPVX','ST4000DX000','WD1600AAJS','ST1500DL003','WD10EACS','ST320LT007','ST3160316AS','ST9250315AS','DT01ACA300','WD800BB','ST3160318AS','WD20EFRX','HUH728080ALE600','WD40EFRX','HDS724040ALE640','MD04ABA400V','MD04ABA500V','WD800AAJS','WD10EADX','ST9320325AS','WD5000BPKT','WD800AAJB','WD800JB','ST320005XXXX','WD30EZRS','ST2000DL003','HDT721010SLA360','HD103UJ','WD3200BEKX','ST2000DL001','HDS723020BLA642','HDS723030BLE640','ST250LT007','WD1600AAJB','WD2500BPVT','ST2000DM001','WD3200AAJS','WD5002ABYS','ST1500DM003','ST2000VN000','WD10EARS','HD154UI','WD1600BPVT','WD10EARX','WD15EARS','WD2500AAJS','WD3200AAJB','ST1500DL001','WD1001FALS','WD2500AAJB','WD3200LPVX','WD5003ABYX','WD800LB','HDS5C3030BLE630','HDT725025VLA380','ST3500320AS','WD10EALS','WD15EADS','WD2500BEVT','WD2500JB','WD3200AAKS','WD3200BEKT','WD5000AAJS','WD800JD'],[70.353225],[2.662659]],[lambda x: x['fac_type'] == 'HDS5C4040ALE630',[3.727951],[21.52891]]],[lambda x: x['fac_type'] == 'ST4000DM000',[lambda x: x['fac_type'] == 'ST3000DM001',[5.772375],[11.806652]],[56.687056]]]]
49;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/hdfail_partition_4', 'test-file': 'test/hdfail_partition_4', 'core-file': 'hdfail'};33.502;[lambda x: x['fac_brand'] == 'ST',[lambda x: x["fac_psc"],[lambda x: x["fac_rsc"],[lambda x: x['fac_brand'] == 'Hitachi',[0.366797],[0.047287]],[lambda x: x['fac_type'] == 'HMS5C4040ALE640',[0.695537],[46.925838]]],[lambda x: x['fac_brand'] == 'Hitachi',[lambda x: x['fac_type'] in ['HDS723030ALA640','ST31500341AS','WD10EADS','WD30EZRX','ST6000DX000','WD60EFRX','ST32000542AS','ST33000651AS','HN','WD5000LPVX','ST4000DX000','WD1600AAJS','ST1500DL003','WD10EACS','ST320LT007','ST3160316AS','ST9250315AS','DT01ACA300','WD800BB','ST3160318AS','WD20EFRX','HUH728080ALE600','WD40EFRX','HDS724040ALE640','MD04ABA400V','MD04ABA500V','WD800AAJS','WD10EADX','ST9320325AS','WD5000BPKT','WD800AAJB','WD800JB','ST320005XXXX','WD30EZRS','ST2000DL003','HDT721010SLA360','HD103UJ','WD3200BEKX','ST2000DL001','HDS723020BLA642','HDS723030BLE640','ST250LT007','WD1600AAJB','WD2500BPVT','ST2000DM001','WD3200AAJS','WD5002ABYS','ST1500DM003','ST2000VN000','WD10EARS','HD154UI','WD1600BPVT','WD10EARX','WD15EARS','WD2500AAJS','WD3200AAJB','ST1500DL001','WD1001FALS','WD2500AAJB','WD3200LPVX','WD5003ABYX','WD800LB','HDS5C3030BLE630','HDT725025VLA380','ST3500320AS','WD10EALS','WD15EADS','WD2500BEVT','WD2500JB','WD3200AAKS','WD3200BEKT','WD5000AAJS','WD800JD'],[64.91432],[2.458431]],[lambda x: x['fac_type'] == 'HDS722020ALA330',[7.873789],[2.979854]]]],[lambda x: x["fac_psc"],[lambda x: x["fac_rsc"],[lambda x: x['fac_type'] == 'ST31500541AS',[1.386369],[0.24764]],[lambda x: x['fac_type'] == 'ST3000DM001',[1.481178],[6.333044]]],[lambda x: x['fac_type'] == 'ST4000DM000',[lambda x: x['fac_type'] == 'ST3000DM001',[6.011512],[12.117114]],[lambda x: x['num_temp'] > 24.0,[66.281444],[39.310664]]]]]
50;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/nwtco_partition_0', 'test-file': 'test/nwtco_partition_0', 'core-file': 'nwtco'};1.731;[lambda x: x['num_stage'] > 1.0,[lambda x: x['num_age'] > 19.0,[lambda x: x['fac_histol'] == 'Favourable',[4.187858],[0.263388]],[0.555061]],[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_stage'] > 3.0,[lambda x: x['num_age'] > 6.0,[38.274217],[3.498587]],[lambda x: x['num_age'] > 19.0,[42.728093],[7.057909]]],[lambda x: x['num_age'] > 40.0,[0.629176],[lambda x: x['num_age'] > 104.5,[1.109102],[2.127824]]]]]
51;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/nwtco_partition_1', 'test-file': 'test/nwtco_partition_1', 'core-file': 'nwtco'};1.702;[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_age'] > 12.0,[lambda x: x['num_stage'] > 3.0,[lambda x: x['num_age'] > 6.0,[25.059345],[4.792234]],[36.223517]],[lambda x: x['num_stage'] > 1.0,[0.604861],[3.975956]]],[lambda x: x['num_age'] > 33.5,[0.397308],[lambda x: x['num_age'] > 104.5,[0.924629],[1.984045]]]]
52;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/nwtco_partition_2', 'test-file': 'test/nwtco_partition_2', 'core-file': 'nwtco'};1.721;[lambda x: x['num_stage'] > 1.0,[lambda x: x['num_age'] > 19.0,[lambda x: x['fac_histol'] == 'Favourable',[4.825721],[0.279229]],[0.567604]],[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_stage'] > 3.0,[lambda x: x['num_age'] > 6.0,[37.117988],[3.369642]],[lambda x: x['num_age'] > 12.0,[59.756334],[6.214]]],[lambda x: x['num_age'] > 33.5,[0.563902],[lambda x: x['num_age'] > 71.0,[0.967871],[1.600955]]]]]
53;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/nwtco_partition_3', 'test-file': 'test/nwtco_partition_3', 'core-file': 'nwtco'};1.629;[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_age'] > 6.0,[28.16607],[3.291784]],[lambda x: x['num_age'] > 33.5,[0.430916],[0.99642]]]
54;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/nwtco_partition_4', 'test-file': 'test/nwtco_partition_4', 'core-file': 'nwtco'};1.7;[lambda x: x['num_stage'] > 1.0,[lambda x: x['num_age'] > 19.0,[lambda x: x['fac_histol'] == 'Favourable',[4.712111],[0.224173]],[0.531837]],[lambda x: x['fac_histol'] == 'Favourable',[lambda x: x['num_age'] > 6.0,[40.94293],[lambda x: x['num_stage'] > 3.0,[3.94467],[9.849613]]],[lambda x: x['num_age'] > 58.0,[0.701052],[1.457377]]]]
55;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/oldmort_partition_0', 'test-file': 'test/oldmort_partition_0', 'core-file': 'oldmort'};12.437;[lambda x: x['num_birthdate'] > 1797.1539456662354,[lambda x: x['num_birthdate'] > 1793.1346981799763,[lambda x: x['num_birthdate'] > 1786.4788462459871,[0.439249],[0.871668]],[lambda x: x['fac_region'] == 'town',[1.157447],[2.133558]]],[lambda x: x['num_birthdate'] > 1812.4478942072733,[lambda x: x['fac_civ'] == 'unmarried',[1.452274],[3.091933]],[lambda x: x['num_birthdate'] > 1818.3439769468227,[0.997916],[0.136837]]]]
56;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/oldmort_partition_1', 'test-file': 'test/oldmort_partition_1', 'core-file': 'oldmort'};13.635;[lambda x: x['num_birthdate'] > 1793.1346981799763,[lambda x: x['num_birthdate'] > 1786.4788462459871,[0.456539],[0.876584]],[lambda x: x['num_imr_birth'] > 17.7184466,[lambda x: x['num_birthdate'] > 1815.3007933085555,[lambda x: x['fac_civ'] == 'widow',[1.634965],[1.277473]],[0.389685]],[lambda x: x['fac_region'] == 'rural',[1.894784],[lambda x: x['fac_birthplace'] == 'remote',[0.638223],[1.764906]]]]]
57;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/oldmort_partition_2', 'test-file': 'test/oldmort_partition_2', 'core-file': 'oldmort'};13.855;[lambda x: x['num_birthdate'] > 1809.488216732719,[lambda x: x['num_birthdate'] > 1797.1539456662354,[lambda x: x['num_birthdate'] > 1786.4788462459871,[0.463999],[lambda x: x['num_birthdate'] > 1793.1346981799763,[0.859627],[1.219904]]],[lambda x: x['fac_ses_50'] == 'farmer',[lambda x: x['fac_civ'] == 'widow',[2.09568],[1.381863]],[lambda x: x['num_imr_birth'] > 17.7184466,[1.251161],[0.295984]]]],[lambda x: x['num_birthdate'] > 1818.3439769468227,[lambda x: x['num_birthdate'] > 1815.3007933085555,[lambda x: x['num_imr_birth'] > 12.7090301,[0.855206],[1.568726]],[0.719438]],[0.04957]]]
58;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/oldmort_partition_3', 'test-file': 'test/oldmort_partition_3', 'core-file': 'oldmort'};12.383;[lambda x: x['num_birthdate'] > 1797.1539456662354,[lambda x: x['num_birthdate'] > 1793.1346981799763,[lambda x: x['num_birthdate'] > 1786.4788462459871,[0.465471],[0.863178]],[lambda x: x['fac_birthplace'] == 'parish',[1.479339],[1.166286]]],[lambda x: x['num_birthdate'] > 1815.3007933085555,[lambda x: x['fac_region'] == 'rural',[1.870667],[1.258243]],[lambda x: x['num_birthdate'] > 1818.3439769468227,[0.773177],[0.086836]]]]
59;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/oldmort_partition_4', 'test-file': 'test/oldmort_partition_4', 'core-file': 'oldmort'};13.87;[lambda x: x['num_birthdate'] > 1786.4788462459871,[0.454596],[lambda x: x['num_birthdate'] > 1815.3007933085555,[lambda x: x['num_birthdate'] > 1793.1346981799763,[0.851995],[lambda x: x['fac_region'] == 'rural',[1.713271],[1.251488]]],[0.4886]]]
60;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/prostateSurvival_partition_0', 'test-file': 'test/prostateSurvival_partition_0', 'core-file': 'prostateSurvival'};1.386;[lambda x: x['fac_grade'] == 'mode',[lambda x: x['fac_stage'] == 'T1c',[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[1.576472],[4.004213]],[lambda x: x['fac_stage'] == 'T1ab',[2.713165],[5.545379]]],[1.633079]],[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[lambda x: x['fac_stage'] == 'T1ab',[0.342288],[0.056301]],[lambda x: x['fac_stage'] == 'T2',[0.732619],[1.39287]]],[lambda x: x['fac_stage'] == 'T1ab',[0.549108],[0.293368]]]]
61;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/prostateSurvival_partition_1', 'test-file': 'test/prostateSurvival_partition_1', 'core-file': 'prostateSurvival'};1.374;[lambda x: x['fac_grade'] == 'mode',[lambda x: x['fac_stage'] == 'T1c',[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[1.77749],[3.849877]],[lambda x: x['fac_stage'] == 'T2',[4.037438],[2.518397]]],[lambda x: x['fac_ageGroup'] == '66-69',[lambda x: x['fac_ageGroup'] == '80+',[2.046714],[1.59044]],[0.275018]]],[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[lambda x: x['fac_stage'] == 'T1ab',[0.312544],[0.037196]],[lambda x: x['fac_stage'] == 'T2',[0.724637],[1.395829]]],[lambda x: x['fac_stage'] == 'T1ab',[0.612501],[0.284249]]]]
62;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/prostateSurvival_partition_2', 'test-file': 'test/prostateSurvival_partition_2', 'core-file': 'prostateSurvival'};1.333;[lambda x: x['fac_grade'] == 'mode',[lambda x: x['fac_stage'] == 'T2',[lambda x: x['fac_stage'] == 'T1ab',[lambda x: x['fac_ageGroup'] == '66-69',[1.808396],[0.520713]],[lambda x: x['fac_ageGroup'] == '70-74',[4.854447],[2.308736]]],[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[1.322257],[3.52561]],[2.686492]]],[lambda x: x['fac_stage'] == 'T1ab',[lambda x: x['fac_ageGroup'] == '80+',[lambda x: x['fac_ageGroup'] == '75-79',[0.344886],[0.596275]],[lambda x: x['fac_stage'] == 'T1c',[1.339391],[0.675475]]],[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[0.036927],[0.837959]],[0.336598]]]]
63;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/prostateSurvival_partition_3', 'test-file': 'test/prostateSurvival_partition_3', 'core-file': 'prostateSurvival'};1.357;[lambda x: x['fac_grade'] == 'mode',[lambda x: x['fac_stage'] == 'T1c',[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[1.329403],[3.837283]],[lambda x: x['fac_stage'] == 'T1ab',[2.810819],[4.776018]]],[lambda x: x['fac_ageGroup'] == '66-69',[1.87671],[0.317266]]],[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[lambda x: x['fac_stage'] == 'T1ab',[0.292624],[0.058238]],[lambda x: x['fac_stage'] == 'T2',[0.826769],[1.320866]]],[lambda x: x['fac_stage'] == 'T1ab',[0.586753],[0.269864]]]]
64;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/prostateSurvival_partition_4', 'test-file': 'test/prostateSurvival_partition_4', 'core-file': 'prostateSurvival'};1.378;[lambda x: x['fac_grade'] == 'mode',[lambda x: x['fac_stage'] == 'T1c',[lambda x: x['fac_ageGroup'] == '75-79',[lambda x: x['fac_ageGroup'] == '80+',[1.739841],[4.139211]],[lambda x: x['fac_stage'] == 'T2',[4.475431],[2.552526]]],[lambda x: x['fac_ageGroup'] == '66-69',[1.647505],[0.511882]]],[lambda x: x['fac_ageGroup'] == '80+',[lambda x: x['fac_stage'] == 'T1ab',[lambda x: x['fac_ageGroup'] == '70-74',[0.569295],[0.266386]],[lambda x: x['fac_ageGroup'] == '75-79',[0.035422],[0.287048]]],[lambda x: x['fac_stage'] == 'T2',[0.769074],[1.335104]]]]
65;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/rott2_partition_0', 'test-file': 'test/rott2_partition_0', 'core-file': 'rott2'};24.014;[lambda x: x['num_nodes'] > 1.0,[lambda x: x['num_age'] > 65.0,[lambda x: x['fac_grade'] > 2.0,[0.30821],[0.593188]],[lambda x: x['num_nodes'] > 0.0,[0.875052],[1.926149]]],[lambda x: x['num_nodes'] > 4.0,[lambda x: x['fac_tsize'] == '<=20mm',[1.468189],[0.818882]],[lambda x: x['num_progesterone'] > 59.0,[3.340092],[1.828117]]]]
66;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/rott2_partition_1', 'test-file': 'test/rott2_partition_1', 'core-file': 'rott2'};27.422;[lambda x: x['num_nodes'] > 1.0,[lambda x: x['num_age'] > 65.0,[lambda x: x['fac_grade'] > 2.0,[0.340728],[0.589929]],[0.999083]],[lambda x: x['num_age'] > 77.0,[lambda x: x['num_nodes'] > 6.0,[lambda x: x['fac_tsize'] == '<=20mm',[1.583112],[0.894569]],[lambda x: x['num_progesterone'] > 59.0,[3.479568],[1.908477]]],[4.862614]]]
67;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/rott2_partition_2', 'test-file': 'test/rott2_partition_2', 'core-file': 'rott2'};23.949;[lambda x: x['num_nodes'] > 1.0,[lambda x: x['num_age'] > 65.0,[0.530589],[1.079808]],[lambda x: x['num_nodes'] > 6.0,[1.357144],[2.831873]]]
68;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/rott2_partition_3', 'test-file': 'test/rott2_partition_3', 'core-file': 'rott2'};27.408;[lambda x: x['num_nodes'] > 1.0,[lambda x: x['num_age'] > 65.0,[lambda x: x['fac_tsize'] == '<=20mm',[0.674218],[lambda x: x['num_progesterone'] > 30.0,[0.61199],[0.302737]]],[1.030689]],[lambda x: x['num_age'] > 77.0,[lambda x: x['fac_tsize'] == '>50mm',[lambda x: x['num_nodes'] > 4.0,[1.094302],[2.112298]],[lambda x: x['num_nodes'] > 6.0,[1.997132],[4.725147]]],[4.655785]]]
69;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/rott2_partition_4', 'test-file': 'test/rott2_partition_4', 'core-file': 'rott2'};27.601;[lambda x: x['num_nodes'] > 1.0,[lambda x: x['num_age'] > 65.0,[lambda x: x['fac_grade'] > 2.0,[0.317243],[0.600608]],[1.045709]],[lambda x: x['num_age'] > 77.0,[lambda x: x['num_nodes'] > 6.0,[lambda x: x['fac_tsize'] == '<=20mm',[1.625277],[0.927476]],[lambda x: x['num_progesterone'] > 59.0,[3.45177],[1.812516]]],[4.863962]]]
70;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/UnempDur_partition_0', 'test-file': 'test/UnempDur_partition_0', 'core-file': 'UnempDur'};15.965;[lambda x: x['fac_ui'] == 'no',[lambda x: x['num_tenure'] > 5.0,[lambda x: x['num_age'] > 43.0,[0.756727],[0.578823]],[lambda x: x['num_age'] > 48.0,[0.615367],[0.341047]]],[lambda x: x['num_reprate'] > 0.326,[lambda x: x['num_logwage'] > 6.24804,[4.257773],[2.010592]],[lambda x: x['num_logwage'] > 5.29832,[1.407584],[1.868474]]]]
71;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/UnempDur_partition_1', 'test-file': 'test/UnempDur_partition_1', 'core-file': 'UnempDur'};15.868;[lambda x: x['fac_ui'] == 'no',[lambda x: x['num_tenure'] > 5.0,[lambda x: x['num_age'] > 43.0,[0.773159],[0.543948]],[lambda x: x['num_age'] > 48.0,[0.592668],[0.344457]]],[lambda x: x['num_logwage'] > 5.46806,[1.462948],[2.043084]]]
72;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/UnempDur_partition_2', 'test-file': 'test/UnempDur_partition_2', 'core-file': 'UnempDur'};16.161;[lambda x: x['fac_ui'] == 'no',[lambda x: x['num_age'] > 43.0,[0.742317],[0.4973]],[lambda x: x['num_logwage'] > 5.46806,[1.406994],[1.955085]]]
73;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/UnempDur_partition_3', 'test-file': 'test/UnempDur_partition_3', 'core-file': 'UnempDur'};16.076;[lambda x: x['fac_ui'] == 'no',[lambda x: x['num_age'] > 43.0,[0.748529],[0.498372]],[lambda x: x['num_logwage'] > 5.29832,[1.357884],[1.924859]]]
74;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/UnempDur_partition_4', 'test-file': 'test/UnempDur_partition_4', 'core-file': 'UnempDur'};16.008;[lambda x: x['fac_ui'] == 'no',[0.672524],[1.679178]]
