id;settings;time;tree
63;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_80_2', 'test-file': 'generated_dataset_50000_1_80_2', 'core-file': 'generated_dataset_01000_1_80_2'};13.685;[lambda x: x['F2'] > 0.22739574536040214,[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'E',[lambda x: x['F1'] > 0.534016703959267,[1.947963],[0.324546]],[0.057658]],[1.527722]],[lambda x: x['F0'] > 0.6506393811853615,[0.952106],[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[0.016499],[18.460169]],[lambda x: x['F5'] == 'A',[0.483064],[6.92555]]]]]
64;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_80_3', 'test-file': 'generated_dataset_50000_1_80_3', 'core-file': 'generated_dataset_01000_1_80_3'};11.313;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.2627227278243509,[0.548635],[lambda x: x['F2'] > 0.8548413580826391,[lambda x: x['F5'] == 'B',[0.013013],[3.822212]],[2.514456]]],[lambda x: x['F5'] == 'C',[lambda x: x["F3"],[0.036341],[3.041978]],[2.656646]]]
65;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_01000_1_80_4', 'test-file': 'generated_dataset_50000_1_80_4', 'core-file': 'generated_dataset_01000_1_80_4'};10.968;[lambda x: x['F0'] > 0.9516469027353334,[lambda x: x['F2'] > 0.36808030763508004,[1.571096],[lambda x: x['F2'] > 0.5684314211564672,[lambda x: x['F4'] == 'Y',[0.447442],[4.847466]],[lambda x: x['F5'] == 'C',[0.053991],[0.800813]]]],[3.753659]]
66;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_10_1', 'test-file': 'generated_dataset_50000_1_10_1', 'core-file': 'generated_dataset_02000_1_10_1'};20.008;[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.2525969488023913,[lambda x: x['F5'] == 'A',[1.254905],[0.788327]],[0.724901]],[lambda x: x['F0'] > 0.8610244941586445,[lambda x: x['F1'] > 0.15911217747108725,[1.298031],[2.339465]],[lambda x: x['F0'] > 0.9551409675233282,[1.581288],[0.670958]]]]
67;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_10_2', 'test-file': 'generated_dataset_50000_1_10_2', 'core-file': 'generated_dataset_02000_1_10_2'};19.272;[lambda x: x['F1'] > 0.6343060669806975,[lambda x: x['F5'] == 'E',[lambda x: x['F1'] > 0.32925769571827945,[lambda x: x['F4'] == 'X',[1.409848],[0.504993]],[lambda x: x['F2'] > 0.26075577938278316,[0.478752],[1.51116]]],[lambda x: x['F2'] > 0.9504417483514354,[1.352177],[7.325219]]],[lambda x: x['F1'] > 0.7345442930244465,[lambda x: x["F3"],[1.552991],[0.758009]],[0.952003]]]
68;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_10_3', 'test-file': 'generated_dataset_50000_1_10_3', 'core-file': 'generated_dataset_02000_1_10_3'};21.021;[lambda x: x['F2'] > 0.9429091953293254,[0.95947],[3.996568]]
69;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_10_4', 'test-file': 'generated_dataset_50000_1_10_4', 'core-file': 'generated_dataset_02000_1_10_4'};22.746;[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.462772931362974,[0.724651],[1.445411]],[lambda x: x['F0'] > 0.35604883816974875,[lambda x: x['F2'] > 0.2621333363978804,[2.707038],[1.016072]],[lambda x: x['F5'] == 'D',[1.074324],[1.732591]]]],[lambda x: x['F1'] > 0.5517910177772198,[0.662961],[0.879978]]]
70;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_50_1', 'test-file': 'generated_dataset_50000_1_50_1', 'core-file': 'generated_dataset_02000_1_50_1'};19.978;[lambda x: x['F2'] > 0.7538855983508832,[lambda x: x["F3"],[1.19331],[lambda x: x['F2'] > 0.24383124143355284,[1.640185],[lambda x: x['F5'] == 'D',[0.369276],[2.687362]]]],[lambda x: x['F0'] > 0.23974965453749847,[lambda x: x['F2'] > 0.8575312845482665,[1.562559],[0.456091]],[lambda x: x['F0'] > 0.8479983335165495,[lambda x: x["F3"],[0.776425],[2.048999]],[lambda x: x['F5'] == 'A',[0.209112],[9.923651]]]]]
71;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_50_2', 'test-file': 'generated_dataset_50000_1_50_2', 'core-file': 'generated_dataset_02000_1_50_2'};24.112;[lambda x: x['F1'] > 0.146487040366775,[lambda x: x['F2'] > 0.5561026329966574,[lambda x: x['F4'] == 'X',[1.051433],[3.122477]],[0.683786]],[lambda x: x["F3"],[lambda x: x['F1'] > 0.7526412766796524,[lambda x: x['F4'] == 'Z',[0.724098],[2.143406]],[lambda x: x['F4'] == 'X',[3.108979],[0.164423]]],[lambda x: x['F0'] > 0.4432397896530427,[lambda x: x['F4'] == 'Z',[2.100459],[0.925067]],[lambda x: x['F2'] > 0.6549080083999472,[0.323771],[0.69971]]]]]
72;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_50_3', 'test-file': 'generated_dataset_50000_1_50_3', 'core-file': 'generated_dataset_02000_1_50_3'};18.286;[lambda x: x['F0'] > 0.26250573532088534,[1.679623],[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.3603386882811588,[0.392165],[lambda x: x['F0'] > 0.6592329402709505,[0.160923],[1.56392]]],[1.917385]]]
73;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_50_4', 'test-file': 'generated_dataset_50000_1_50_4', 'core-file': 'generated_dataset_02000_1_50_4'};19.756;[lambda x: x['F0'] > 0.23952433974007747,[lambda x: x['F1'] > 0.6551897859158808,[lambda x: x['F4'] == 'X',[1.933964],[0.39914]],[0.90614]],[lambda x: x['F5'] == 'C',[0.883179],[lambda x: x['F4'] == 'Y',[1.99361],[0.832623]]]]
74;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_80_1', 'test-file': 'generated_dataset_50000_1_80_1', 'core-file': 'generated_dataset_02000_1_80_1'};18.141;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.3666679751206789,[lambda x: x['F5'] == 'A',[lambda x: x['F1'] > 0.1500521014685391,[0.308691],[3.375044]],[0.858622]],[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.2543709241589479,[1.315998],[0.293526]],[lambda x: x['F0'] > 0.7643673580804794,[0.016079],[0.298453]]]],[lambda x: x['F0'] > 0.14986686712595393,[lambda x: x['F0'] > 0.04874917520756322,[lambda x: x['F1'] > 0.4494816853174044,[2.127945],[0.175361]],[0.035508]],[lambda x: x['F5'] == 'E',[0.606917],[lambda x: x['F0'] > 0.8627304991339642,[5.237634],[12.648653]]]]]
75;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_80_2', 'test-file': 'generated_dataset_50000_1_80_2', 'core-file': 'generated_dataset_02000_1_80_2'};18.415;[lambda x: x['F2'] > 0.22603786597940156,[lambda x: x['F1'] > 0.44511927270102863,[lambda x: x['F5'] == 'A',[lambda x: x['F5'] == 'E',[2.41141],[0.428443]],[0.509061]],[lambda x: x['F5'] == 'B',[lambda x: x['F4'] == 'X',[0.104206],[1.304412]],[lambda x: x['F1'] > 0.6488634179932778,[3.319465],[0.461808]]]],[lambda x: x['F0'] > 0.6511825952046717,[lambda x: x['F2'] > 0.9435897711182042,[1.026399],[0.333346]],[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[0.00779],[16.292963]],[lambda x: x['F5'] == 'A',[0.427174],[6.883952]]]]]
76;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_80_3', 'test-file': 'generated_dataset_50000_1_80_3', 'core-file': 'generated_dataset_02000_1_80_3'};17.932;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.26038379115264265,[0.643724],[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.8534240983273035,[0.019879],[2.735029]],[3.723477]]],[lambda x: x["F3"],[lambda x: x['F5'] == 'C',[0.070998],[3.238685]],[2.405445]]]
77;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_02000_1_80_4', 'test-file': 'generated_dataset_50000_1_80_4', 'core-file': 'generated_dataset_02000_1_80_4'};19.106;[lambda x: x['F0'] > 0.9520647361642802,[lambda x: x['F2'] > 0.5575811706218929,[lambda x: x['F2'] > 0.36051547801824835,[1.539924],[lambda x: x['F4'] == 'Y',[0.472126],[5.045642]]],[lambda x: x['F2'] > 0.663685486635996,[lambda x: x['F4'] == 'Y',[0.235987],[1.310872]],[lambda x: x['F5'] == 'C',[0.034554],[0.776424]]]],[3.27552]]
78;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_10_1', 'test-file': 'generated_dataset_50000_1_10_1', 'core-file': 'generated_dataset_05000_1_10_1'};45.044;[lambda x: x['F1'] > 0.1533043738772315,[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.6511946611046181,[1.245127],[1.826605]],[0.995397]],[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.25253594579339866,[0.952782],[0.732885]],[lambda x: x['F0'] > 0.8519375433311555,[lambda x: x['F0'] > 0.05182537267660314,[1.319518],[2.254531]],[lambda x: x['F0'] > 0.950964882124365,[1.378983],[0.671731]]]]]
79;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_10_2', 'test-file': 'generated_dataset_50000_1_10_2', 'core-file': 'generated_dataset_05000_1_10_2'};40.551;[lambda x: x['F1'] > 0.6297933664251132,[lambda x: x['F5'] == 'E',[lambda x: x['F1'] > 0.33356668177787413,[lambda x: x['F4'] == 'X',[1.382499],[0.521278]],[lambda x: x['F2'] > 0.2478751366175258,[0.470835],[1.499452]]],[lambda x: x['F0'] > 0.24494839527433598,[lambda x: x['F2'] > 0.1503447443004881,[0.761106],[1.807751]],[lambda x: x['F2'] > 0.948996738277781,[1.371836],[5.741335]]]],[lambda x: x["F3"],[lambda x: x['F1'] > 0.7331437003796368,[lambda x: x['F2'] > 0.1503447443004881,[0.651196],[1.498355]],[lambda x: x['F4'] == 'X',[0.771425],[1.465753]]],[lambda x: x['F5'] == 'A',[lambda x: x['F4'] == 'X',[1.062784],[0.802104]],[0.712118]]]]
80;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_10_3', 'test-file': 'generated_dataset_50000_1_10_3', 'core-file': 'generated_dataset_05000_1_10_3'};39.408;[lambda x: x['F2'] > 0.9494854280330426,[0.958],[4.373936]]
81;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_10_4', 'test-file': 'generated_dataset_50000_1_10_4', 'core-file': 'generated_dataset_05000_1_10_4'};39.107;[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.45928960613460246,[0.749637],[1.422499]],[lambda x: x['F2'] > 0.7558771092397489,[1.382722],[1.016625]]],[lambda x: x['F1'] > 0.9554116683487233,[lambda x: x['F4'] == 'Z',[0.650273],[0.818199]],[1.399504]]]
82;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_50_1', 'test-file': 'generated_dataset_50000_1_50_1', 'core-file': 'generated_dataset_05000_1_50_1'};39.505;[lambda x: x['F2'] > 0.7510538472002554,[lambda x: x["F3"],[lambda x: x['F0'] > 0.6501208519972741,[1.127319],[lambda x: x['F2'] > 0.0461776851341304,[0.439085],[1.50703]]],[lambda x: x['F2'] > 0.150826190962208,[1.98684],[lambda x: x['F5'] == 'D',[0.397554],[2.66465]]]],[lambda x: x['F0'] > 0.8566295165505522,[lambda x: x['F0'] > 0.35055652258791675,[lambda x: x['F2'] > 0.8500195598457373,[1.589099],[0.549984]],[lambda x: x["F3"],[0.732087],[2.530531]]],[lambda x: x['F5'] == 'A',[0.186858],[lambda x: x['F1'] > 0.15553117180763748,[136.020877],[6.810108]]]]]
83;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_50_2', 'test-file': 'generated_dataset_50000_1_50_2', 'core-file': 'generated_dataset_05000_1_50_2'};39.905;[lambda x: x['F1'] > 0.14598290850103263,[lambda x: x['F2'] > 0.551378206675498,[lambda x: x['F4'] == 'X',[1.059271],[lambda x: x['F0'] > 0.6513298521229552,[3.52333],[1.732018]]],[lambda x: x['F0'] > 0.34979499167664696,[lambda x: x['F1'] > 0.04530285301704001,[2.641177],[0.689317]],[lambda x: x['F4'] == 'Y',[0.779338],[0.374882]]]],[lambda x: x["F3"],[lambda x: x['F1'] > 0.7528228449976516,[lambda x: x['F4'] == 'Z',[0.745135],[2.324146]],[lambda x: x['F4'] == 'X',[3.048408],[0.150944]]],[lambda x: x['F0'] > 0.447013354301829,[lambda x: x['F4'] == 'Z',[1.840344],[1.077447]],[lambda x: x['F2'] > 0.750425626292978,[0.327559],[0.739816]]]]]
84;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_50_3', 'test-file': 'generated_dataset_50000_1_50_3', 'core-file': 'generated_dataset_05000_1_50_3'};39.243;[lambda x: x['F0'] > 0.2507488947985242,[lambda x: x['F1'] > 0.44739011416161834,[lambda x: x['F0'] > 0.054795413876358334,[1.750754],[lambda x: x['F1'] > 0.24220437712530107,[1.535365],[3.641528]]],[lambda x: x['F0'] > 0.15320080159456795,[lambda x: x["F3"],[1.144361],[2.566005]],[lambda x: x['F4'] == 'Y',[1.303911],[0.563002]]]],[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.35590124585129146,[0.448833],[lambda x: x['F0'] > 0.6624380363263084,[0.171247],[1.544277]]],[lambda x: x['F2'] > 0.14791772275939125,[3.22809],[1.662949]]]]
85;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_50_4', 'test-file': 'generated_dataset_50000_1_50_4', 'core-file': 'generated_dataset_05000_1_50_4'};40.734;[lambda x: x['F0'] > 0.24730646572179932,[lambda x: x['F1'] > 0.7490912419875253,[lambda x: x['F4'] == 'X',[1.695488],[0.608708]],[0.788035]],[lambda x: x['F5'] == 'C',[0.87651],[lambda x: x['F4'] == 'Y',[2.024693],[0.749288]]]]
86;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_1', 'test-file': 'generated_dataset_50000_1_80_1', 'core-file': 'generated_dataset_05000_1_80_1'};36.63;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.3482395256682277,[lambda x: x['F5'] == 'A',[lambda x: x['F1'] > 0.14864861308643246,[0.24226],[3.391604]],[0.821301]],[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.24342970443813916,[1.421497],[0.290573]],[lambda x: x['F0'] > 0.7554044380451939,[0.006654],[0.290194]]]],[lambda x: x['F0'] > 0.24342970443813916,[0.316919],[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'E',[0.479805],[6.655815]],[0.86583]]]]
87;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_2', 'test-file': 'generated_dataset_50000_1_80_2', 'core-file': 'generated_dataset_05000_1_80_2'};38.048;[lambda x: x['F2'] > 0.24824895462363206,[lambda x: x['F1'] > 0.5522254883038105,[lambda x: x['F5'] == 'E',[lambda x: x['F5'] == 'A',[2.137771],[0.556135]],[lambda x: x['F4'] == 'X',[0.207197],[1.441295]]],[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[0.144926],[0.593101]],[1.559277]]],[lambda x: x['F0'] > 0.6514043935299312,[lambda x: x['F2'] > 0.8481189693507019,[1.086098],[0.548565]],[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'B',[0.018824],[14.763543]],[lambda x: x['F5'] == 'A',[0.375936],[5.486223]]]]]
88;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_3', 'test-file': 'generated_dataset_50000_1_80_3', 'core-file': 'generated_dataset_05000_1_80_3'};38.183;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.25618948087439325,[lambda x: x['F2'] > 0.1567454830401725,[lambda x: x['F4'] == 'Y',[1.002323],[0.150004]],[0.589953]],[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.8531385172415691,[0.018972],[2.715121]],[3.566667]]],[lambda x: x["F3"],[lambda x: x['F0'] > 0.14736989338959522,[lambda x: x['F5'] == 'A',[0.049808],[1.219793]],[lambda x: x['F5'] == 'C',[0.092145],[4.369773]]],[lambda x: x['F2'] > 0.9503946735455011,[2.418936],[0.754452]]]]
89;{'hyper-tune': '1', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_4', 'test-file': 'generated_dataset_50000_1_80_4', 'core-file': 'generated_dataset_05000_1_80_4'};39.312;[lambda x: x['F2'] > 0.6587518585234007,[lambda x: x['F2'] > 0.3572437070627821,[lambda x: x['F2'] > 0.25877405283484495,[lambda x: x['F0'] > 0.9509475654628102,[1.611491],[3.342541]],[lambda x: x['F4'] == 'Y',[1.142305],[2.823369]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F0'] > 0.9509475654628102,[0.372247],[2.314261]],[lambda x: x['F2'] > 0.5494531354879891,[4.832884],[1.435795]]]],[lambda x: x['F0'] > 0.9509475654628102,[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.8494307890183626,[0.007426],[0.251462]],[0.94384]],[2.870097]]]
