id;settings;time;tree
27;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_1', 'test-file': 'generated_dataset_05000_2_50_1', 'core-file': 'generated_dataset_05000_2_50_1'};328.051;[lambda x: x['F7'] > 0.8493502424087659,[lambda x: x['F1'] > 0.049880031245732426,[lambda x: x['F7'] > 0.3408579681221241,[lambda x: x['F8'] > 0.4534389251966034,[lambda x: x['F8'] > 0.14993919902097724,[9.509638],[0.929014]],[lambda x: x['F7'] > 0.1386371165177755,[1.001709],[3.783918]]],[lambda x: x['F2'] > 0.34567406801756817,[lambda x: x['F11'] == 'A',[0.621641],[0.058824]],[lambda x: x['F7'] > 0.6415255215318978,[1.886899],[0.19282]]]],[lambda x: x['F8'] > 0.9475654927313386,[lambda x: x['F1'] > 0.3543235478720906,[lambda x: x['F4'] == 'Y',[1.835335],[0.779197]],[lambda x: x['F1'] > 0.7626602590789292,[0.952262],[0.769363]]],[lambda x: x['F1'] > 0.5594209384848731,[lambda x: x['F0'] > 0.8465224644476919,[0.80745],[2.869137]],[lambda x: x['F0'] > 0.23814263061352764,[1.700904],[0.433843]]]]],[lambda x: x['F11'] == 'C',[lambda x: x['F1'] > 0.5594209384848731,[lambda x: x['F0'] > 0.9444938824295168,[lambda x: x['F1'] > 0.049880031245732426,[0.337016],[1.123477]],[lambda x: x['F4'] == 'X',[0.305046],[5.579259]]],[lambda x: x['F7'] > 0.9492503710935625,[lambda x: x['F2'] > 0.6555654205967516,[0.671736],[0.367967]],[lambda x: x['F5'] == 'B',[0.010362],[2.799557]]]],[lambda x: x['F4'] == 'Z',[lambda x: x['F6'] > 0.04575780622741549,[lambda x: x['F7'] > 0.9492503710935625,[3.556886],[666.008442]],[lambda x: x['F1'] > 0.5594209384848731,[1.282233],[2.869433]]],[lambda x: x['F5'] == 'B',[lambda x: x['F2'] > 0.5520123207154846,[0.887965],[9.093919]],[lambda x: x['F10'] == 'Z',[0.807063],[1428.204021]]]]]]
28;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_50_2', 'test-file': 'generated_dataset_05000_2_50_2', 'core-file': 'generated_dataset_05000_2_50_2'};0.049;[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[0.502389],[1.168668]],[lambda x: x['F6'] > 0.2444041392270172,[2.86779],[1.330264]]]
29;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_50_2', 'test-file': 'generated_dataset_05000_2_50_2', 'core-file': 'generated_dataset_05000_2_50_2'};0.205;[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[lambda x: x['F5'] == 'C',[0.354623],[1.445591]],[lambda x: x['F0'] > 0.14358497469392378,[0.699223],[1.272234]]],[lambda x: x['F0'] > 0.14358497469392378,[lambda x: x["F3"],[5.647069],[0.701234]],[lambda x: x['F6'] > 0.34794370009293013,[2.721862],[1.184389]]]]
30;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_50_2', 'test-file': 'generated_dataset_05000_2_50_2', 'core-file': 'generated_dataset_05000_2_50_2'};8.739;[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.14358497469392378,[lambda x: x["F3"],[lambda x: x['F4'] == 'X',[0.468871],[8.731303]],[lambda x: x['F11'] == 'A',[0.554925],[1.081923]]],[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[0.335446],[1.320823]],[lambda x: x['F6'] > 0.2444041392270172,[4.687585],[1.275697]]]],[lambda x: x["F3"],[lambda x: x['F11'] == 'E',[lambda x: x['F11'] == 'A',[1.352578],[2.258755]],[lambda x: x['F4'] == 'Y',[0.598179],[3.117029]]],[lambda x: x['F10'] == 'Y',[lambda x: x['F10'] == 'X',[0.518591],[0.872364]],[lambda x: x['F11'] == 'B',[2.928027],[1.558542]]]]]
31;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_2', 'test-file': 'generated_dataset_05000_2_50_2', 'core-file': 'generated_dataset_05000_2_50_2'};314.253;[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[lambda x: x['F7'] > 0.9473447869590823,[lambda x: x['F0'] > 0.14358497469392378,[0.489511],[0.344962]],[lambda x: x['F11'] == 'E',[0.02957],[0.530254]]],[lambda x: x['F11'] == 'A',[lambda x: x['F0'] > 0.14358497469392378,[0.614769],[1.351331]],[lambda x: x['F5'] == 'B',[1.034423],[1.590848]]]],[lambda x: x['F0'] > 0.14358497469392378,[lambda x: x["F3"],[lambda x: x['F2'] > 0.7485364863235604,[11.87112],[4.562525]],[lambda x: x['F11'] == 'E',[0.748277],[0.074299]]],[lambda x: x['F6'] > 0.34794370009293013,[lambda x: x['F6'] > 0.2444041392270172,[4.687585],[2.168644]],[lambda x: x['F6'] > 0.845041154967497,[1.290181],[0.883152]]]]],[lambda x: x["F3"],[lambda x: x['F11'] == 'A',[lambda x: x['F11'] == 'E',[lambda x: x['F7'] > 0.6468411570397274,[1.560393],[1.041706]],[lambda x: x['F4'] == 'Y',[0.598179],[3.117029]]],[lambda x: x['F0'] > 0.4475536800605742,[lambda x: x['F2'] > 0.6473690648512327,[5.753037],[1.480402]],[lambda x: x['F6'] > 0.04338456127742274,[0.304376],[2.157281]]]],[lambda x: x['F10'] == 'Y',[lambda x: x['F0'] > 0.14358497469392378,[lambda x: x['F7'] > 0.3603713850504468,[1.22085],[0.299518]],[lambda x: x['F0'] > 0.24327979253499316,[1.333026],[0.625239]]],[lambda x: x['F8'] > 0.6434399684308219,[lambda x: x['F11'] == 'B',[3.135787],[1.605087]],[lambda x: x['F2'] > 0.6473690648512327,[3.726168],[0.878782]]]]]]
32;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_50_3', 'test-file': 'generated_dataset_05000_2_50_3', 'core-file': 'generated_dataset_05000_2_50_3'};0.048;[lambda x: x['F2'] > 0.3438209471033756,[lambda x: x['F5'] == 'C',[0.652058],[1.096409]],[lambda x: x['F2'] > 0.8502794764166306,[1.667717],[0.239172]]]
33;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_50_3', 'test-file': 'generated_dataset_05000_2_50_3', 'core-file': 'generated_dataset_05000_2_50_3'};0.204;[lambda x: x['F2'] > 0.8502794764166306,[lambda x: x['F2'] > 0.3438209471033756,[lambda x: x['F5'] == 'C',[0.652058],[1.096409]],[lambda x: x['F6'] > 0.24919409141313775,[2.619232],[1.454395]]],[lambda x: x['F11'] == 'D',[lambda x: x['F1'] > 0.6455099263721316,[0.100584],[0.338513]],[lambda x: x['F8'] > 0.44313825360145137,[0.995846],[0.06488]]]]
34;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_50_3', 'test-file': 'generated_dataset_05000_2_50_3', 'core-file': 'generated_dataset_05000_2_50_3'};9.692;[lambda x: x['F2'] > 0.3438209471033756,[lambda x: x['F5'] == 'A',[lambda x: x['F2'] > 0.050414362762814524,[lambda x: x['F10'] == 'X',[1.240064],[0.364482]],[lambda x: x['F5'] == 'C',[0.559743],[1.14665]]],[lambda x: x['F1'] > 0.3448680002066615,[lambda x: x['F11'] == 'A',[0.858107],[0.079436]],[lambda x: x['F7'] > 0.35054449919180086,[0.557558],[1.145338]]]],[lambda x: x['F2'] > 0.8502794764166306,[lambda x: x['F6'] > 0.3502423442945393,[lambda x: x['F6'] > 0.24919409141313775,[2.619232],[1.903098]],[lambda x: x['F4'] == 'Z',[1.184971],[1.981036]]],[lambda x: x['F11'] == 'D',[lambda x: x['F1'] > 0.6455099263721316,[0.100584],[0.338513]],[lambda x: x['F8'] > 0.44313825360145137,[0.995846],[0.06488]]]]]
35;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_3', 'test-file': 'generated_dataset_05000_2_50_3', 'core-file': 'generated_dataset_05000_2_50_3'};320.323;[lambda x: x['F2'] > 0.3438209471033756,[lambda x: x['F5'] == 'A',[lambda x: x['F5'] == 'C',[lambda x: x['F2'] > 0.050414362762814524,[lambda x: x['F10'] == 'X',[1.36208],[0.30244]],[lambda x: x['F2'] > 0.14624255525923718,[0.661117],[0.50783]]],[lambda x: x['F2'] > 0.14624255525923718,[lambda x: x['F4'] == 'Y',[1.16419],[0.570392]],[lambda x: x['F7'] > 0.5501333412901841,[1.603775],[0.951602]]]],[lambda x: x['F7'] > 0.646524416776459,[lambda x: x['F4'] == 'Z',[lambda x: x['F8'] > 0.9484458466388805,[0.793756],[0.063575]],[lambda x: x['F0'] > 0.6468879210717868,[0.369288],[1.909306]]],[lambda x: x['F2'] > 0.24278414527780334,[lambda x: x['F8'] > 0.9484458466388805,[1.131451],[29.213482]],[lambda x: x['F0'] > 0.16133127803885355,[3.381095],[0.280846]]]]],[lambda x: x['F2'] > 0.8502794764166306,[lambda x: x['F6'] > 0.3502423442945393,[lambda x: x['F0'] > 0.051344510699056156,[lambda x: x['F7'] > 0.5501333412901841,[7.531838],[2.3559]],[lambda x: x['F6'] > 0.24919409141313775,[2.579509],[1.854834]]],[lambda x: x['F7'] > 0.8461256905035521,[lambda x: x['F4'] == 'Z',[1.136601],[2.039371]],[lambda x: x['F0'] > 0.16133127803885355,[2.519076],[1.408172]]]],[lambda x: x['F1'] > 0.7424853598691746,[lambda x: x['F11'] == 'D',[lambda x: x['F11'] == 'A',[0.086904],[0.229429]],[lambda x: x['F8'] > 0.44313825360145137,[1.041544],[0.014151]]],[lambda x: x['F2'] > 0.9515140228549055,[lambda x: x['F0'] > 0.35307703934452117,[0.234056],[0.663988]],[lambda x: x['F8'] > 0.44313825360145137,[0.497335],[0.019968]]]]]]
36;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_50_4', 'test-file': 'generated_dataset_05000_2_50_4', 'core-file': 'generated_dataset_05000_2_50_4'};0.048;[lambda x: x['F10'] == 'X',[lambda x: x['F0'] > 0.15196399548204964,[1.578411],[0.631766]],[lambda x: x['F6'] > 0.5688607327549775,[2.798009],[0.995427]]]
37;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_50_4', 'test-file': 'generated_dataset_05000_2_50_4', 'core-file': 'generated_dataset_05000_2_50_4'};0.203;[lambda x: x['F6'] > 0.5688607327549775,[lambda x: x['F10'] == 'X',[lambda x: x['F0'] > 0.15196399548204964,[2.030518],[0.416278]],[lambda x: x['F5'] == 'E',[3.328567],[1.373168]]],[lambda x: x['F2'] > 0.45416879358088996,[lambda x: x['F5'] == 'E',[0.82418],[1.440658]],[lambda x: x['F0'] > 0.5510819075343724,[1.208612],[0.9098]]]]
38;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_50_4', 'test-file': 'generated_dataset_05000_2_50_4', 'core-file': 'generated_dataset_05000_2_50_4'};8.889;[lambda x: x['F5'] == 'E',[lambda x: x['F6'] > 0.5688607327549775,[lambda x: x['F10'] == 'X',[lambda x: x['F0'] > 0.15196399548204964,[2.436006],[0.282278]],[lambda x: x['F6'] > 0.46549736936546104,[3.597826],[2.372494]]],[lambda x: x['F0'] > 0.6456109133570206,[lambda x: x['F2'] > 0.45416879358088996,[0.802822],[1.220948]],[lambda x: x['F1'] > 0.7505962208092446,[0.93904],[0.540011]]]],[lambda x: x['F11'] == 'B',[lambda x: x['F2'] > 0.35287942945700257,[lambda x: x['F6'] > 0.05396307754951102,[5.966662],[1.313785]],[lambda x: x['F7'] > 0.8490725567332537,[1.005288],[1.624297]]],[lambda x: x['F10'] == 'X',[lambda x: x['F2'] > 0.6414802786862996,[3.521679],[0.489074]],[lambda x: x['F1'] > 0.9509155812947956,[1.701227],[11.802733]]]]]
39;{'hyper-tune': '0', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_4', 'test-file': 'generated_dataset_05000_2_50_4', 'core-file': 'generated_dataset_05000_2_50_4'};313.551;[lambda x: x['F5'] == 'E',[lambda x: x['F6'] > 0.5688607327549775,[lambda x: x['F0'] > 0.0496260575745871,[lambda x: x['F10'] == 'Z',[lambda x: x['F8'] > 0.35379280218350356,[6.076123],[2.39335]],[lambda x: x['F6'] > 0.46549736936546104,[4.651562],[15.271737]]],[lambda x: x['F10'] == 'X',[lambda x: x['F0'] > 0.15196399548204964,[2.033691],[0.282278]],[lambda x: x['F6'] > 0.46549736936546104,[3.561298],[2.381558]]]],[lambda x: x['F0'] > 0.6456109133570206,[lambda x: x['F6'] > 0.6698784515011031,[lambda x: x['F1'] > 0.44804706056092375,[0.705424],[1.028203]],[lambda x: x['F2'] > 0.45416879358088996,[0.797634],[1.334653]]],[lambda x: x['F1'] > 0.7505962208092446,[lambda x: x['F7'] > 0.9525463334386937,[0.979025],[0.462552]],[lambda x: x['F8'] > 0.9529366497724654,[0.58236],[0.068758]]]]],[lambda x: x['F10'] == 'X',[lambda x: x['F11'] == 'B',[lambda x: x['F2'] > 0.35287942945700257,[lambda x: x['F6'] > 0.05396307754951102,[6.33286],[1.412252]],[lambda x: x['F0'] > 0.9526668788061353,[0.959472],[1.960176]]],[lambda x: x['F0'] > 0.15196399548204964,[lambda x: x['F8'] > 0.5432200652221346,[0.099546],[1.558285]],[lambda x: x['F2'] > 0.6414802786862996,[3.906134],[0.527874]]]],[lambda x: x['F1'] > 0.5524963333784758,[lambda x: x['F11'] == 'C',[lambda x: x['F6'] > 0.9569677844448577,[1.216719],[5.516874]],[lambda x: x['F7'] > 0.5452699678004641,[0.248808],[1.571267]]],[lambda x: x['F7'] > 0.8490725567332537,[lambda x: x['F7'] > 0.040768984601946834,[3.834378],[1.224369]],[lambda x: x['F1'] > 0.6500850358912761,[13.193951],[2.778019]]]]]]
