id;settings;time;tree
183;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_2_partition_3", "test-file": "test/generated_dataset_00200_1_80_2_partition_3", "core-file": "generated_dataset_00200_1_80_2"};0.634;[None]
184;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_2_partition_4", "test-file": "test/generated_dataset_00200_1_80_2_partition_4", "core-file": "generated_dataset_00200_1_80_2"};0.971;[None]
185;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_0", "test-file": "test/generated_dataset_00200_1_80_3_partition_0", "core-file": "generated_dataset_00200_1_80_3"};0.789;[None]
186;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_1", "test-file": "test/generated_dataset_00200_1_80_3_partition_1", "core-file": "generated_dataset_00200_1_80_3"};0.75;[lambda x: x['F2'] < 0.7433067152078081,[None],[None]]
187;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_2", "test-file": "test/generated_dataset_00200_1_80_3_partition_2", "core-file": "generated_dataset_00200_1_80_3"};0.809;[lambda x: x['F0'] < 0.8239362245789406,[None],[None]]
188;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_3", "test-file": "test/generated_dataset_00200_1_80_3_partition_3", "core-file": "generated_dataset_00200_1_80_3"};0.708;[lambda x: x['F0'] < 0.9880593806949061,[None],[lambda x: x['F0'] < 0.8201749922516856,[None],[lambda x: x['F2'] < 0.7825184480337253,[None],[None]]]]
189;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_3_partition_4", "test-file": "test/generated_dataset_00200_1_80_3_partition_4", "core-file": "generated_dataset_00200_1_80_3"};0.678;[lambda x: x['F0'] < 0.8239362245789406,[lambda x: x['F1'] < 0.12468671236603728,[None],[None]],[None]]
190;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_0", "test-file": "test/generated_dataset_00200_1_80_4_partition_0", "core-file": "generated_dataset_00200_1_80_4"};1.022;[lambda x: x['F5'] in ['C','D'],[None],[None]]
191;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_1", "test-file": "test/generated_dataset_00200_1_80_4_partition_1", "core-file": "generated_dataset_00200_1_80_4"};0.747;[lambda x: x['F2'] < 0.6684519479470001,[lambda x: x['F3'] < 0.5,[None],[None]],[lambda x: x['F5'] in ['A','C','D'],[None],[None]]]
192;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_2", "test-file": "test/generated_dataset_00200_1_80_4_partition_2", "core-file": "generated_dataset_00200_1_80_4"};0.648;[None]
193;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_3", "test-file": "test/generated_dataset_00200_1_80_4_partition_3", "core-file": "generated_dataset_00200_1_80_4"};0.793;[lambda x: x['F5'] in ['A','C','D'],[None],[None]]
194;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00200_1_80_4_partition_4", "test-file": "test/generated_dataset_00200_1_80_4_partition_4", "core-file": "generated_dataset_00200_1_80_4"};0.809;[lambda x: x['F5'] in ['B','A','E'],[None],[None]]
195;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_0", "test-file": "test/generated_dataset_00500_1_10_0_partition_0", "core-file": "generated_dataset_00500_1_10_0"};2.116;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F3'] < 0.5,[None],[None]],[None]]
196;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_1", "test-file": "test/generated_dataset_00500_1_10_0_partition_1", "core-file": "generated_dataset_00500_1_10_0"};2.254;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F3'] < 0.5,[None],[None]],[None]]
197;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_2", "test-file": "test/generated_dataset_00500_1_10_0_partition_2", "core-file": "generated_dataset_00500_1_10_0"};2.187;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F3'] < 0.5,[None],[None]],[None]]
198;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_3", "test-file": "test/generated_dataset_00500_1_10_0_partition_3", "core-file": "generated_dataset_00500_1_10_0"};2.117;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F3'] < 0.5,[None],[None]],[None]]
199;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_0_partition_4", "test-file": "test/generated_dataset_00500_1_10_0_partition_4", "core-file": "generated_dataset_00500_1_10_0"};2.143;[None]
200;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_0", "test-file": "test/generated_dataset_00500_1_10_1_partition_0", "core-file": "generated_dataset_00500_1_10_1"};2.523;[lambda x: x['F3'] < 0.5,[lambda x: x['F0'] < 0.05009185338566269,[lambda x: x['F1'] < 0.49518724704007144,[None],[None]],[lambda x: x['F5'] in ['A','C'],[None],[None]]],[lambda x: x['F4'] in ['Y','X'],[None],[lambda x: x['F5'] in ['A','C','E'],[None],[None]]]]
201;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_1", "test-file": "test/generated_dataset_00500_1_10_1_partition_1", "core-file": "generated_dataset_00500_1_10_1"};2.076;[None]
202;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_2", "test-file": "test/generated_dataset_00500_1_10_1_partition_2", "core-file": "generated_dataset_00500_1_10_1"};2.051;[lambda x: x['F0'] < 0.09064275416891843,[lambda x: x['F3'] < 0.5,[lambda x: x['F1'] < 0.491459036035091,[None],[None]],[lambda x: x['F4'] in ['Y','X'],[None],[None]]],[None]]
203;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_3", "test-file": "test/generated_dataset_00500_1_10_1_partition_3", "core-file": "generated_dataset_00500_1_10_1"};2.382;[lambda x: x['F3'] < 0.5,[lambda x: x['F1'] < 0.5063672411512554,[None],[None]],[lambda x: x['F4'] in ['Y','X'],[None],[lambda x: x['F0'] < 0.08417609751667704,[None],[None]]]]
204;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_1_partition_4", "test-file": "test/generated_dataset_00500_1_10_1_partition_4", "core-file": "generated_dataset_00500_1_10_1"};2.43;[lambda x: x['F1'] < 0.2350134389732677,[lambda x: x['F0'] < 0.10217242183500708,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[None]],[None]]
205;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_0", "test-file": "test/generated_dataset_00500_1_10_2_partition_0", "core-file": "generated_dataset_00500_1_10_2"};2.087;[lambda x: x['F0'] < 0.12229534486736554,[None],[None]]
206;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_1", "test-file": "test/generated_dataset_00500_1_10_2_partition_1", "core-file": "generated_dataset_00500_1_10_2"};2.762;[None]
207;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_2", "test-file": "test/generated_dataset_00500_1_10_2_partition_2", "core-file": "generated_dataset_00500_1_10_2"};2.316;[lambda x: x['F0'] < 0.0981327123999069,[None],[None]]
208;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_3", "test-file": "test/generated_dataset_00500_1_10_2_partition_3", "core-file": "generated_dataset_00500_1_10_2"};1.955;[lambda x: x['F0'] < 0.0981327123999069,[None],[None]]
209;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_2_partition_4", "test-file": "test/generated_dataset_00500_1_10_2_partition_4", "core-file": "generated_dataset_00500_1_10_2"};3.3;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F0'] < 0.8734131681710008,[None],[None]],[lambda x: x['F0'] < 0.464684055902036,[lambda x: x['F2'] < 0.09223362453940653,[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]],[None]],[None]]]
210;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_0", "test-file": "test/generated_dataset_00500_1_10_3_partition_0", "core-file": "generated_dataset_00500_1_10_3"};2.193;[None]
211;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_1", "test-file": "test/generated_dataset_00500_1_10_3_partition_1", "core-file": "generated_dataset_00500_1_10_3"};2.077;[lambda x: x['F4'] in ['X'],[None],[None]]
212;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_2", "test-file": "test/generated_dataset_00500_1_10_3_partition_2", "core-file": "generated_dataset_00500_1_10_3"};1.867;[None]
213;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_3", "test-file": "test/generated_dataset_00500_1_10_3_partition_3", "core-file": "generated_dataset_00500_1_10_3"};2.229;[lambda x: x['F0'] < 0.1900471215210467,[lambda x: x['F4'] in ['X'],[None],[None]],[lambda x: x['F1'] < 0.7797321923133307,[None],[None]]]
214;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_3_partition_4", "test-file": "test/generated_dataset_00500_1_10_3_partition_4", "core-file": "generated_dataset_00500_1_10_3"};2.594;[None]
215;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_0", "test-file": "test/generated_dataset_00500_1_10_4_partition_0", "core-file": "generated_dataset_00500_1_10_4"};2.503;[lambda x: x['F2'] < 0.6853154530715939,[None],[lambda x: x['F0'] < 0.19468723588777054,[lambda x: x['F4'] in ['X'],[None],[None]],[None]]]
216;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_1", "test-file": "test/generated_dataset_00500_1_10_4_partition_1", "core-file": "generated_dataset_00500_1_10_4"};2.077;[lambda x: x['F4'] in ['X'],[lambda x: x['F2'] < 0.7029912515031955,[None],[None]],[lambda x: x['F0'] < 0.19784866046323496,[None],[None]]]
217;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_2", "test-file": "test/generated_dataset_00500_1_10_4_partition_2", "core-file": "generated_dataset_00500_1_10_4"};2.566;[lambda x: x['F2'] < 0.6853154530715938,[None],[lambda x: x['F0'] < 0.2047742445297014,[lambda x: x['F4'] in ['X'],[None],[None]],[None]]]
218;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_3", "test-file": "test/generated_dataset_00500_1_10_4_partition_3", "core-file": "generated_dataset_00500_1_10_4"};2.389;[lambda x: x['F2'] < 0.7176781966713148,[None],[lambda x: x['F0'] < 0.19784866046323496,[lambda x: x['F4'] in ['X'],[None],[None]],[None]]]
219;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_10_4_partition_4", "test-file": "test/generated_dataset_00500_1_10_4_partition_4", "core-file": "generated_dataset_00500_1_10_4"};2.85;[lambda x: x['F2'] < 0.6860863890483466,[None],[lambda x: x['F0'] < 0.197848660463235,[lambda x: x['F4'] in ['X'],[None],[None]],[None]]]
220;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_0", "test-file": "test/generated_dataset_00500_1_50_0_partition_0", "core-file": "generated_dataset_00500_1_50_0"};2.117;[lambda x: x['F4'] in ['Z','X'],[lambda x: x['F2'] < 0.4750275324206654,[None],[None]],[None]]
221;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_1", "test-file": "test/generated_dataset_00500_1_50_0_partition_1", "core-file": "generated_dataset_00500_1_50_0"};2.148;[lambda x: x['F4'] in ['Z','X'],[lambda x: x['F2'] < 0.47970526587386964,[None],[None]],[None]]
222;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_2", "test-file": "test/generated_dataset_00500_1_50_0_partition_2", "core-file": "generated_dataset_00500_1_50_0"};2.586;[lambda x: x['F4'] in ['Z','X'],[lambda x: x['F2'] < 0.4966129036496689,[None],[None]],[lambda x: x['F5'] in ['B','A','C','E'],[None],[None]]]
223;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_3", "test-file": "test/generated_dataset_00500_1_50_0_partition_3", "core-file": "generated_dataset_00500_1_50_0"};2.349;[lambda x: x['F2'] < 0.47975531539951716,[None],[lambda x: x['F4'] in ['Z','X'],[None],[None]]]
224;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_0_partition_4", "test-file": "test/generated_dataset_00500_1_50_0_partition_4", "core-file": "generated_dataset_00500_1_50_0"};1.937;[lambda x: x['F2'] < 0.4797052658738697,[None],[lambda x: x['F4'] in ['Z','X'],[None],[None]]]
225;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_0", "test-file": "test/generated_dataset_00500_1_50_1_partition_0", "core-file": "generated_dataset_00500_1_50_1"};2.643;[lambda x: x['F0'] < 0.20490796394854977,[lambda x: x['F5'] in ['A','C','D','E'],[None],[lambda x: x['F2'] < 0.33664093001484713,[None],[None]]],[None]]
226;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_1", "test-file": "test/generated_dataset_00500_1_50_1_partition_1", "core-file": "generated_dataset_00500_1_50_1"};2.55;[lambda x: x['F0'] < 0.19883356989901874,[lambda x: x['F2'] < 0.4458870343077012,[None],[None]],[None]]
227;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_2", "test-file": "test/generated_dataset_00500_1_50_1_partition_2", "core-file": "generated_dataset_00500_1_50_1"};2.236;[lambda x: x['F0'] < 0.1988335698990187,[lambda x: x['F2'] < 0.4132204754189085,[None],[None]],[lambda x: x['F2'] < 0.16792877029714537,[None],[None]]]
228;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_3", "test-file": "test/generated_dataset_00500_1_50_1_partition_3", "core-file": "generated_dataset_00500_1_50_1"};1.851;[lambda x: x['F0'] < 0.19883356989901874,[None],[None]]
229;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_1_partition_4", "test-file": "test/generated_dataset_00500_1_50_1_partition_4", "core-file": "generated_dataset_00500_1_50_1"};2.411;[lambda x: x['F0'] < 0.19817435951884255,[lambda x: x['F5'] in ['A','C','D','E'],[None],[None]],[None]]
230;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_0", "test-file": "test/generated_dataset_00500_1_50_2_partition_0", "core-file": "generated_dataset_00500_1_50_2"};11.805;[lambda x: x['F2'] < 0.6798682841739113,[None],[lambda x: x['F1'] < 0.40408265872026794,[None],[lambda x: x['F4'] in ['Y','X'],[None],[None]]]]
231;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_1", "test-file": "test/generated_dataset_00500_1_50_2_partition_1", "core-file": "generated_dataset_00500_1_50_2"};2.142;[lambda x: x['F1'] < 0.3977916541828102,[None],[lambda x: x['F2'] < 0.6687536968073892,[None],[None]]]
232;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_2", "test-file": "test/generated_dataset_00500_1_50_2_partition_2", "core-file": "generated_dataset_00500_1_50_2"};2.147;[lambda x: x['F1'] < 0.38380158549621907,[None],[lambda x: x['F2'] < 0.6687536968073892,[None],[lambda x: x['F4'] in ['Y','X'],[None],[None]]]]
233;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_3", "test-file": "test/generated_dataset_00500_1_50_2_partition_3", "core-file": "generated_dataset_00500_1_50_2"};12.534;[lambda x: x['F1'] < 0.38437641487993607,[None],[lambda x: x['F4'] in ['Y','X'],[None],[lambda x: x['F2'] < 0.6778474790532676,[None],[None]]]]
234;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_4", "test-file": "test/generated_dataset_00500_1_50_2_partition_4", "core-file": "generated_dataset_00500_1_50_2"};1.904;[lambda x: x['F1'] < 0.3977916541828102,[None],[lambda x: x['F2'] < 0.7047211496244529,[None],[lambda x: x['F4'] in ['Y','X'],[None],[None]]]]
235;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_0", "test-file": "test/generated_dataset_00500_1_50_3_partition_0", "core-file": "generated_dataset_00500_1_50_3"};11.685;[lambda x: x['F0'] < 0.40847358977152104,[None],[None]]
236;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_1", "test-file": "test/generated_dataset_00500_1_50_3_partition_1", "core-file": "generated_dataset_00500_1_50_3"};2.46;[lambda x: x['F0'] < 0.4038301485026436,[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]],[None]]
237;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_2", "test-file": "test/generated_dataset_00500_1_50_3_partition_2", "core-file": "generated_dataset_00500_1_50_3"};2.013;[lambda x: x['F0'] < 0.4223950187403615,[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]],[None]]
238;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_3", "test-file": "test/generated_dataset_00500_1_50_3_partition_3", "core-file": "generated_dataset_00500_1_50_3"};1.589;[None]
239;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_4", "test-file": "test/generated_dataset_00500_1_50_3_partition_4", "core-file": "generated_dataset_00500_1_50_3"};1.851;[None]
240;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_0", "test-file": "test/generated_dataset_00500_1_50_4_partition_0", "core-file": "generated_dataset_00500_1_50_4"};2.236;[lambda x: x['F0'] < 0.2558938072073555,[lambda x: x['F0'] < 0.4601840433177981,[None],[None]],[lambda x: x['F2'] < 0.21624191704976958,[None],[None]]]
241;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_1", "test-file": "test/generated_dataset_00500_1_50_4_partition_1", "core-file": "generated_dataset_00500_1_50_4"};1.727;[None]
242;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_2", "test-file": "test/generated_dataset_00500_1_50_4_partition_2", "core-file": "generated_dataset_00500_1_50_4"};1.627;[lambda x: x['F2'] < 0.16651221819816955,[None],[None]]
243;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_3", "test-file": "test/generated_dataset_00500_1_50_4_partition_3", "core-file": "generated_dataset_00500_1_50_4"};2.48;[None]
244;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_4", "test-file": "test/generated_dataset_00500_1_50_4_partition_4", "core-file": "generated_dataset_00500_1_50_4"};1.853;[None]
245;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_0", "test-file": "test/generated_dataset_00500_1_80_0_partition_0", "core-file": "generated_dataset_00500_1_80_0"};1.781;[lambda x: x['F1'] < 0.47159531985271264,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[None]]
246;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_1", "test-file": "test/generated_dataset_00500_1_80_0_partition_1", "core-file": "generated_dataset_00500_1_80_0"};1.561;[lambda x: x['F1'] < 0.3945238173436735,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[lambda x: x['F2'] < 0.09022230497069778,[None],[None]]]
247;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_2", "test-file": "test/generated_dataset_00500_1_80_0_partition_2", "core-file": "generated_dataset_00500_1_80_0"};1.582;[lambda x: x['F1'] < 0.4104676970275248,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[lambda x: x['F1'] < 0.40237739194331035,[None],[None]]]
248;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_3", "test-file": "test/generated_dataset_00500_1_80_0_partition_3", "core-file": "generated_dataset_00500_1_80_0"};2.007;[lambda x: x['F1'] < 0.3945238173436735,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[None]]
249;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_4", "test-file": "test/generated_dataset_00500_1_80_0_partition_4", "core-file": "generated_dataset_00500_1_80_0"};2.758;[lambda x: x['F1'] < 0.3945238173436735,[lambda x: x['F4'] in ['Y','X'],[None],[None]],[lambda x: x['F5'] in ['B','A','C'],[None],[None]]]
250;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_0", "test-file": "test/generated_dataset_00500_1_80_1_partition_0", "core-file": "generated_dataset_00500_1_80_1"};1.832;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F5'] in ['A','C','E'],[None],[None]],[lambda x: x['F2'] < 0.2406358286415486,[None],[None]]]
251;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_1", "test-file": "test/generated_dataset_00500_1_80_1_partition_1", "core-file": "generated_dataset_00500_1_80_1"};1.598;[lambda x: x['F4'] in ['Y','X'],[None],[None]]
252;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_2", "test-file": "test/generated_dataset_00500_1_80_1_partition_2", "core-file": "generated_dataset_00500_1_80_1"};1.311;[lambda x: x['F4'] in ['Y','X'],[None],[None]]
253;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_3", "test-file": "test/generated_dataset_00500_1_80_1_partition_3", "core-file": "generated_dataset_00500_1_80_1"};2.187;[lambda x: x['F2'] < 0.20564461817612323,[lambda x: x['F4'] in ['X'],[lambda x: x['F1'] < 0.1384747483586538,[None],[None]],[lambda x: x['F3'] < 0.5,[None],[None]]],[lambda x: x['F4'] in ['Z','X'],[None],[lambda x: x['F4'] in ['Y','X'],[None],[None]]]]
254;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_4", "test-file": "test/generated_dataset_00500_1_80_1_partition_4", "core-file": "generated_dataset_00500_1_80_1"};1.758;[lambda x: x['F4'] in ['Y','X'],[None],[lambda x: x['F2'] < 0.2405036521833046,[None],[None]]]
255;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_0", "test-file": "test/generated_dataset_00500_1_80_2_partition_0", "core-file": "generated_dataset_00500_1_80_2"};2.491;[lambda x: x['F1'] < 0.4432901460185399,[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F0'] < 0.47810753627889296,[None],[None]],[None]],[lambda x: x['F4'] in ['X'],[None],[None]]]
256;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_1", "test-file": "test/generated_dataset_00500_1_80_2_partition_1", "core-file": "generated_dataset_00500_1_80_2"};1.849;[lambda x: x['F1'] < 0.4432901460185399,[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F0'] < 0.47810753627889296,[None],[None]],[lambda x: x['F0'] < 0.24153873963421202,[None],[None]]],[lambda x: x['F4'] in ['X'],[None],[None]]]
257;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_2", "test-file": "test/generated_dataset_00500_1_80_2_partition_2", "core-file": "generated_dataset_00500_1_80_2"};2.066;[lambda x: x['F5'] in ['B','A','C','D'],[lambda x: x['F0'] < 0.45259310281597903,[None],[None]],[lambda x: x['F4'] in ['X'],[None],[None]]]
258;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_3", "test-file": "test/generated_dataset_00500_1_80_2_partition_3", "core-file": "generated_dataset_00500_1_80_2"};1.601;[None]
259;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_4", "test-file": "test/generated_dataset_00500_1_80_2_partition_4", "core-file": "generated_dataset_00500_1_80_2"};1.588;[lambda x: x['F5'] in ['E'],[lambda x: x['F4'] in ['X'],[None],[None]],[lambda x: x['F0'] < 0.4486146925971829,[None],[None]]]
