id;settings;time;tree
34;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_1", "test-file": "generated_dataset_05000_2_50_1", "core-file": "generated_dataset_05000_2_50_1"};34.141;[lambda x: x['F8'] < 0.7723613706348842,[lambda x: x['F11'] in ['B','A','D','E'],[lambda x: x['F1'] < 0.8532566216983478,[lambda x: x['F8'] < 0.9289092106107283,[lambda x: x['F2'] < 0.15341450271861157,[None],[None]],[lambda x: x['F5'] in ['B','C'],[None],[None]]],[lambda x: x['F6'] < 0.5541434710671466,[lambda x: x['F0'] < 0.13219897078396292,[None],[None]],[lambda x: x['F8'] < 0.7787852326852515,[None],[None]]]],[lambda x: x['F7'] < 0.9167430258043846,[lambda x: x['F11'] in ['B','C','D'],[lambda x: x['F2'] < 0.08652922559387116,[None],[None]],[lambda x: x['F0'] < 0.5937061415100892,[None],[None]]],[lambda x: x['F2'] < 0.8145588460605554,[lambda x: x['F1'] < 0.19717550672620196,[None],[None]],[lambda x: x['F0'] < 0.9842939464528452,[None],[None]]]]],[lambda x: x['F1'] < 0.7853305800093728,[lambda x: x['F8'] < 0.4711051694424925,[lambda x: x['F11'] in ['B','C','E'],[lambda x: x['F1'] < 0.8114798428387682,[None],[None]],[lambda x: x['F6'] < 0.5935589821715127,[None],[None]]],[lambda x: x['F5'] in ['A','C','D','E'],[lambda x: x['F10'] in ['Z','X'],[None],[None]],[lambda x: x['F6'] < 0.9967373990396549,[None],[None]]]],[lambda x: x['F0'] < 0.19277853019465113,[lambda x: x['F7'] < 0.912622600992072,[lambda x: x['F0'] < 0.9671211008981538,[None],[None]],[lambda x: x['F7'] < 0.8436421883557472,[None],[None]]],[lambda x: x['F1'] < 0.34579152481786163,[lambda x: x['F1'] < 0.6456777932327653,[None],[None]],[lambda x: x['F6'] < 0.6938984697891121,[None],[None]]]]]]
35;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 1, "max-depth": 1, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};3.004;[lambda x: x['F8'] < 0.6437928005670835,[None],[None]]
36;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};7.179;[lambda x: x['F1'] < 0.9132461132954729,[lambda x: x['F0'] < 0.49173022862620575,[None],[None]],[lambda x: x['F8'] < 0.6437928005670835,[None],[None]]]
37;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};15.714;[lambda x: x['F8'] < 0.6421109131100777,[lambda x: x['F11'] in ['D'],[lambda x: x['F6'] < 0.032511776429951456,[None],[None]],[lambda x: x['F6'] < 0.33755491991559927,[None],[None]]],[lambda x: x['F1'] < 0.9126548572968493,[lambda x: x['F0'] < 0.49325581800628676,[None],[None]],[lambda x: x['F7'] < 0.6984657060544737,[None],[None]]]]
38;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};28.378;[lambda x: x['F7'] < 0.7762602787914098,[lambda x: x['F8'] < 0.6432126289429715,[lambda x: x['F11'] in ['B','D'],[lambda x: x['F6'] < 0.0410011684473936,[None],[None]],[lambda x: x['F2'] < 0.3086453135248483,[None],[None]]],[lambda x: x['F1'] < 0.5630357824797143,[lambda x: x['F7'] < 0.8836743456105222,[None],[None]],[lambda x: x['F7'] < 0.8921013627372301,[None],[None]]]],[lambda x: x['F8'] < 0.6410297625555189,[lambda x: x['F11'] in ['B','A','C','E'],[lambda x: x['F6'] < 0.33755491991559927,[None],[None]],[lambda x: x['F6'] < 0.032228665927052036,[None],[None]]],[lambda x: x['F1'] < 0.9126548572968493,[lambda x: x['F0'] < 0.4923387171555774,[None],[None]],[lambda x: x['F4'] in ['Y'],[None],[None]]]]]
39;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_2", "test-file": "generated_dataset_05000_2_50_2", "core-file": "generated_dataset_05000_2_50_2"};39.825;[lambda x: x['F8'] < 0.643477627774375,[lambda x: x['F2'] < 0.9303973747563583,[lambda x: x['F0'] < 0.4740372328838589,[lambda x: x['F11'] in ['A','C','D'],[lambda x: x['F6'] < 0.25722391059460337,[None],[None]],[lambda x: x['F7'] < 0.2043018705691455,[None],[None]]],[lambda x: x['F5'] in ['A','C'],[lambda x: x['F1'] < 0.13654763347450277,[None],[None]],[lambda x: x['F6'] < 0.4932095750985743,[None],[None]]]],[lambda x: x['F11'] in ['B','A','C','E'],[lambda x: x['F8'] < 0.8814848108834277,[lambda x: x['F5'] in ['A','D','E'],[None],[None]],[lambda x: x['F6'] < 0.289499906733732,[None],[None]]],[lambda x: x['F6'] < 0.032511776429951456,[lambda x: x['F6'] < 0.9867034177865956,[None],[None]],[None]]]],[lambda x: x['F7'] < 0.8836743456105222,[lambda x: x['F2'] < 0.052620595618199206,[lambda x: x['F1'] < 0.5630357824797143,[lambda x: x['F5'] in ['D'],[None],[None]],[lambda x: x['F0'] < 0.7277940957155575,[None],[None]]],[lambda x: x['F8'] < 0.2580741264602262,[lambda x: x['F2'] < 0.032349975822704165,[None],[None]],[lambda x: x['F2'] < 0.04050305666342291,[None],[None]]]],[lambda x: x['F7'] < 0.781775438231716,[lambda x: x['F2'] < 0.8025688316229544,[lambda x: x['F0'] < 0.48721660306797326,[None],[None]],[lambda x: x['F7'] < 0.7859950058323459,[None],[None]]],[lambda x: x['F1'] < 0.9126548572968493,[lambda x: x['F0'] < 0.4919657985836669,[None],[None]],[lambda x: x['F4'] in ['Z','X'],[None],[None]]]]]]
40;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 1, "max-depth": 1, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};2.976;[lambda x: x['F0'] < 0.181387103809141,[None],[None]]
41;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};6.857;[lambda x: x['F11'] in ['B','A','C','D'],[lambda x: x['F5'] in ['C'],[None],[None]],[lambda x: x['F0'] < 0.181387103809141,[None],[None]]]
42;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};13.442;[lambda x: x['F5'] in ['A','C','D','E'],[lambda x: x['F6'] < 0.2728326883747525,[lambda x: x['F0'] < 0.00407910555435409,[None],[None]],[lambda x: x['F11'] in ['A','C','D','E'],[None],[None]]],[lambda x: x['F11'] in ['B','A','C','D'],[lambda x: x['F5'] in ['C'],[None],[None]],[lambda x: x['F0'] < 0.181387103809141,[None],[None]]]]
43;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};22.257;[lambda x: x['F11'] in ['B','A','C','D'],[lambda x: x['F2'] < 0.2571736313809357,[lambda x: x['F1'] < 0.4510569042477761,[lambda x: x['F8'] < 0.9817400387320235,[None],[None]],[lambda x: x['F0'] < 0.8303687562297649,[None],[None]]],[lambda x: x['F2'] < 0.10359401423802973,[lambda x: x['F2'] < 0.23454175565395952,[None],[None]],[lambda x: x['F2'] < 0.06564876143308224,[None],[None]]]],[lambda x: x['F5'] in ['A','C','D','E'],[lambda x: x['F11'] in ['B'],[lambda x: x['F0'] < 0.004242575055768471,[None],[None]],[lambda x: x['F6'] < 0.2710520310261897,[None],[None]]],[lambda x: x['F0'] < 0.1804420782381165,[lambda x: x['F6'] < 0.9811416883779256,[None],[None]],[lambda x: x['F0'] < 0.178864429786861,[None],[None]]]]]
44;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_3", "test-file": "generated_dataset_05000_2_50_3", "core-file": "generated_dataset_05000_2_50_3"};32.388;[lambda x: x['F11'] in ['B','A','C','D'],[lambda x: x['F6'] < 0.8836700008906792,[lambda x: x['F6'] < 0.9223926742240502,[lambda x: x['F5'] in ['A','C'],[lambda x: x['F0'] < 0.9036830912539898,[None],[None]],[lambda x: x['F0'] < 0.8632004310549617,[None],[None]]],[lambda x: x['F6'] < 0.9181621793025236,[lambda x: x['F9'] < 0.5,[None],[None]],[lambda x: x['F5'] in ['B','A','D','E'],[None],[None]]]],[lambda x: x['F1'] < 0.7598546036180654,[lambda x: x['F6'] < 0.3104790277077137,[lambda x: x['F7'] < 0.04854954882809842,[None],[None]],[lambda x: x['F6'] < 0.30458251378053275,[None],[None]]],[lambda x: x['F6'] < 0.09307709549993069,[lambda x: x['F8'] < 0.016424169485756257,[None],[None]],[lambda x: x['F0'] < 0.17040074449911335,[None],[None]]]]],[lambda x: x['F5'] in ['A','C','D'],[lambda x: x['F5'] in ['B','A','D'],[lambda x: x['F0'] < 0.18152049570161305,[lambda x: x['F1'] < 0.3587337617886274,[None],[None]],[lambda x: x['F2'] < 0.10020956093012973,[None],[None]]],[lambda x: x['F6'] < 0.2728326883747525,[lambda x: x['F0'] < 0.7567824800581895,[None],[None]],[lambda x: x['F11'] in ['B'],[None],[None]]]],[lambda x: x['F0'] < 0.181387103809141,[lambda x: x['F0'] < 0.22457067620987453,[lambda x: x['F0'] < 0.9931267932299306,[None],[None]],[lambda x: x['F6'] < 0.2859589564035975,[None],[None]]],[lambda x: x['F1'] < 0.031633573118333036,[lambda x: x['F7'] < 0.36684627135538234,[None],[None]],[lambda x: x['F11'] in ['B','C'],[None],[None]]]]]]
45;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 1, "max-depth": 1, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};2.98;[lambda x: x['F4'] in ['Y','X'],[None],[None]]
46;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 3, "max-depth": 2, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};6.284;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F6'] < 0.4763743877789742,[None],[None]],[lambda x: x['F5'] in ['B','A','C','E'],[None],[None]]]
47;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 7, "max-depth": 3, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};12.931;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F6'] < 0.4763743877789742,[lambda x: x['F1'] < 0.3457887552094232,[None],[None]],[lambda x: x['F1'] < 0.2712305923470989,[None],[None]]],[lambda x: x['F4'] in ['X'],[lambda x: x['F5'] in ['D'],[None],[None]],[lambda x: x['F1'] < 0.21716339836021709,[None],[None]]]]
48;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};23.614;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F6'] < 0.4763743877789742,[lambda x: x['F7'] < 0.6957037816353419,[lambda x: x['F0'] < 0.9957907222861017,[None],[None]],[lambda x: x['F1'] < 0.38765817520198714,[None],[None]]],[lambda x: x['F1'] < 0.26762543980735504,[lambda x: x['F0'] < 0.004142897782272559,[None],[None]],[lambda x: x['F8'] < 0.138413397550736,[None],[None]]]],[lambda x: x['F4'] in ['X'],[lambda x: x['F5'] in ['D'],[lambda x: x['F0'] < 0.5304203451483145,[None],[None]],[lambda x: x['F2'] < 0.2677696429834083,[None],[None]]],[lambda x: x['F1'] < 0.2143854598543107,[lambda x: x['F0'] < 0.00437842895479007,[None],[None]],[lambda x: x['F5'] in ['C'],[None],[None]]]]]
49;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 31, "max-depth": 5, "file": "generated_dataset_05000_2_50_4", "test-file": "generated_dataset_05000_2_50_4", "core-file": "generated_dataset_05000_2_50_4"};36.537;[lambda x: x['F4'] in ['Y','X'],[lambda x: x['F6'] < 0.4763743877789742,[lambda x: x['F2'] < 0.13064007888529638,[lambda x: x['F7'] < 0.6951805164380597,[lambda x: x['F0'] < 0.9957907222861017,[None],[None]],[lambda x: x['F1'] < 0.38765817520198714,[None],[None]]],[lambda x: x['F2'] < 0.12486562456230516,[lambda x: x['F6'] < 0.5289921456927948,[None],[None]],[lambda x: x['F1'] < 0.07867785920746467,[None],[None]]]],[lambda x: x['F7'] < 0.09307474388987264,[lambda x: x['F11'] in ['D'],[lambda x: x['F1'] < 0.2712305923470989,[None],[None]],[lambda x: x['F2'] < 0.9018443918562011,[None],[None]]],[lambda x: x['F3'] < 0.5,[lambda x: x['F2'] < 0.5595599652710267,[None],[None]],[lambda x: x['F1'] < 0.15750447086360564,[None],[None]]]]],[lambda x: x['F5'] in ['B','A','C','E'],[lambda x: x['F4'] in ['X'],[lambda x: x['F11'] in ['A','C','D','E'],[lambda x: x['F0'] < 0.4665769241289731,[None],[None]],[lambda x: x['F2'] < 0.25114476782990486,[None],[None]]],[lambda x: x['F11'] in ['B','A','E'],[lambda x: x['F7'] < 0.7593912865872385,[None],[None]],[lambda x: x['F6'] < 0.8271007753689513,[None],[None]]]],[lambda x: x['F1'] < 0.17652519903583416,[lambda x: x['F0'] < 0.5317896579938793,[lambda x: x['F4'] in ['X'],[None],[None]],[lambda x: x['F6'] < 0.9721342370846633,[None],[None]]],[lambda x: x['F11'] in ['A','D'],[lambda x: x['F5'] in ['B','A','C','D'],[None],[None]],[lambda x: x['F8'] < 0.7693651181290407,[None],[None]]]]]]
