id;settings;time;tree
60;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/oldmort_partition_2", "test-file": "test/oldmort_partition_2", "core-file": "oldmort"};654.508;[lambda x: x['num_imr_birth'] < 18.078241585,[lambda x: x['fac_birthplace'] in ['parish'],[lambda x: x['num_birthdate'] < 1797.095080665585,[None],[None]],[lambda x: x['num_imr_birth'] < 20.609325780000002,[None],[None]]],[lambda x: x['num_birthdate'] < 1793.7384066750174,[lambda x: x['num_birthdate'] < 1803.681115970896,[None],[None]],[lambda x: x['num_birthdate'] < 1786.0640533344285,[None],[None]]]]
61;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/oldmort_partition_3", "test-file": "test/oldmort_partition_3", "core-file": "oldmort"};729.492;[lambda x: x['num_birthdate'] < 1794.307891332471,[lambda x: x['num_imr_birth'] < 17.815702745,[lambda x: x['num_imr_birth'] < 19.928278255000002,[None],[lambda x: x['fac_region'] in ['town','industry'],[None],[None]]],[lambda x: x['num_birthdate'] < 1800.0410686051048,[lambda x: x['num_birthdate'] < 1808.6764273051465,[None],[None]],[None]]],[lambda x: x['num_birthdate'] < 1788.2516410330122,[None],[lambda x: x['num_birthdate'] < 1779.282257678118,[None],[None]]]]
62;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/oldmort_partition_4", "test-file": "test/oldmort_partition_4", "core-file": "oldmort"};485.562;[lambda x: x['num_imr_birth'] < 17.992595465,[lambda x: x['fac_birthplace'] in ['parish'],[lambda x: x['num_birthdate'] < 1796.9855643853057,[None],[None]],[lambda x: x['num_imr_birth'] < 20.60932578,[None],[lambda x: x['num_birthdate'] < 1802.982949684114,[None],[None]]]],[lambda x: x['num_birthdate'] < 1794.540613428065,[lambda x: x['num_birthdate'] < 1804.3833891181885,[None],[lambda x: x['fac_civ'] in ['married'],[None],[None]]],[lambda x: x['num_birthdate'] < 1787.5055613736079,[None],[None]]]]
63;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/prostateSurvival_partition_1", "test-file": "test/prostateSurvival_partition_1", "core-file": "prostateSurvival"};146.522;[lambda x: x['fac_grade'] in ['poor'],[lambda x: x['fac_ageGroup'] in ['70-74','66-69','75-79'],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[None],[None]],[lambda x: x['fac_ageGroup'] in ['70-74','66-69'],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]]]],[lambda x: x['fac_stage'] in ['T2','T1ab'],[lambda x: x['fac_ageGroup'] in ['66-69'],[lambda x: x['fac_ageGroup'] in ['70-74','66-69','75-79'],[None],[None]],[None]],[lambda x: x['fac_ageGroup'] in ['75-79'],[lambda x: x['fac_ageGroup'] in ['70-74','66-69','75-79'],[None],[None]],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[None],[None]]]]]
64;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/prostateSurvival_partition_2", "test-file": "test/prostateSurvival_partition_2", "core-file": "prostateSurvival"};145.273;[lambda x: x['fac_ageGroup'] in ['70-74','66-69'],[lambda x: x['fac_grade'] in ['mode'],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[lambda x: x['fac_ageGroup'] in ['70-74','66-69','75-79'],[None],[None]],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]]],[lambda x: x['fac_ageGroup'] in ['70-74','66-69','75-79'],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[None],[None]],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]]]],[lambda x: x['fac_grade'] in ['poor'],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]],[lambda x: x['fac_ageGroup'] in ['66-69'],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[None],[None]],[lambda x: x['fac_stage'] in ['T2','T1ab'],[None],[None]]]]]
65;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/prostateSurvival_partition_3", "test-file": "test/prostateSurvival_partition_3", "core-file": "prostateSurvival"};145.115;[lambda x: x['fac_grade'] in ['poor'],[lambda x: x['fac_ageGroup'] in ['70-74','66-69','75-79'],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[None],[None]],[lambda x: x['fac_ageGroup'] in ['75-79','80+'],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]]]],[lambda x: x['fac_stage'] in ['T2','T1ab'],[lambda x: x['fac_ageGroup'] in ['66-69'],[None],[None]],[lambda x: x['fac_ageGroup'] in ['70-74','66-69'],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[None],[None]],[None]]]]
66;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/prostateSurvival_partition_4", "test-file": "test/prostateSurvival_partition_4", "core-file": "prostateSurvival"};143.235;[lambda x: x['fac_grade'] in ['poor'],[lambda x: x['fac_ageGroup'] in ['70-74','66-69','75-79'],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[None],[None]],[lambda x: x['fac_ageGroup'] in ['70-74','66-69'],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]],[lambda x: x['fac_stage'] in ['T1ab'],[None],[None]]]],[lambda x: x['fac_stage'] in ['T2','T1ab'],[lambda x: x['fac_ageGroup'] in ['66-69'],[None],[None]],[lambda x: x['fac_ageGroup'] in ['75-79'],[lambda x: x['fac_ageGroup'] in ['70-74','66-69','75-79'],[None],[None]],[lambda x: x['fac_stage'] in ['T1c','T1ab'],[None],[None]]]]]
67;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/rott2_partition_1", "test-file": "test/rott2_partition_1", "core-file": "rott2"};151.358;[lambda x: x['num_nodes'] < 1.4999999999999998,[lambda x: x['num_nodes'] < 5.5,[lambda x: x['num_progesterone'] < 88.5,[None],[None]],[lambda x: x['num_age'] < 73.5,[None],[None]]],[lambda x: x['num_age'] < 65.5,[lambda x: x['num_nodes'] < 0.5,[None],[None]],[lambda x: x['fac_grade'] < 2.5,[None],[None]]]]
68;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/rott2_partition_2", "test-file": "test/rott2_partition_2", "core-file": "rott2"};172.55;[lambda x: x['num_nodes'] < 1.4999999999999998,[lambda x: x['num_nodes'] < 5.5,[None],[None]],[lambda x: x['num_age'] < 65.5,[None],[None]]]
69;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/rott2_partition_3", "test-file": "test/rott2_partition_3", "core-file": "rott2"};178.413;[lambda x: x['num_nodes'] < 4.5,[lambda x: x['num_progesterone'] < 48.5,[None],[None]],[lambda x: x['num_nodes'] < 1.4999999999999998,[None],[lambda x: x['num_age'] < 66.5,[None],[None]]]]
70;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/rott2_partition_4", "test-file": "test/rott2_partition_4", "core-file": "rott2"};211.5;[lambda x: x['num_nodes'] < 1.4999999999999998,[lambda x: x['num_nodes'] < 5.5,[None],[None]],[lambda x: x['num_age'] < 66.5,[None],[None]]]
71;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/UnempDur_partition_1", "test-file": "test/UnempDur_partition_1", "core-file": "UnempDur"};105.043;[lambda x: x['fac_ui'] in ['yes'],[lambda x: x['num_logwage'] < 5.503295,[None],[None]],[lambda x: x['num_age'] < 42.5,[None],[None]]]
72;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/UnempDur_partition_2", "test-file": "test/UnempDur_partition_2", "core-file": "UnempDur"};96.541;[lambda x: x['fac_ui'] in ['yes'],[lambda x: x['num_logwage'] < 5.078285000000001,[None],[None]],[lambda x: x['num_age'] < 42.5,[None],[None]]]
73;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/UnempDur_partition_3", "test-file": "test/UnempDur_partition_3", "core-file": "UnempDur"};97.989;[lambda x: x['fac_ui'] in ['yes'],[lambda x: x['num_logwage'] < 5.108969999999999,[lambda x: x['num_disrate'] < 0.20350000000000001,[None],[None]],[None]],[lambda x: x['num_age'] < 43.5,[None],[None]]]
74;{"hyper-tune": "1", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/UnempDur_partition_4", "test-file": "test/UnempDur_partition_4", "core-file": "UnempDur"};97.583;[lambda x: x['fac_ui'] in ['yes'],[lambda x: x['num_logwage'] < 5.285735,[None],[None]],[lambda x: x['num_age'] < 43.5,[None],[None]]]
