id;settings;time;tree
27;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_50_1', 'test-file': 'generated_dataset_05000_1_50_1', 'core-file': 'generated_dataset_05000_1_50_1'};24.654;[lambda x: x["F3"],[lambda x: x['F2'] > 0.8514315935163814,[lambda x: x['F5'] == 'D',[lambda x: x['F5'] == 'E',[lambda x: x['F4'] == 'Y',[0.782802],[0.579826]],[lambda x: x['F2'] > 0.7468046472762953,[6.081189],[1.459285]]],[lambda x: x['F1'] > 0.24793078319819,[lambda x: x['F0'] > 0.948146188566872,[2.958496],[0.670302]],[lambda x: x['F2'] > 0.6470353995484452,[2.108069],[1.218238]]]],[lambda x: x['F0'] > 0.1412298808218016,[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.7529432081513774,[0.465311],[3.112499]],[lambda x: x['F0'] > 0.050061629962355414,[12.433143],[0.748146]]],[lambda x: x['F5'] == 'D',[lambda x: x['F0'] > 0.23656308523129055,[2.135103],[0.824948]],[lambda x: x['F1'] > 0.652908703823335,[0.627938],[2.240501]]]]],[lambda x: x['F2'] > 0.7468046472762953,[lambda x: x['F5'] == 'D',[lambda x: x['F0'] > 0.23656308523129055,[lambda x: x['F4'] == 'X',[0.630407],[0.963144]],[lambda x: x['F5'] == 'B',[0.64174],[0.975287]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.5564889652328351,[1.841714],[0.121829]],[lambda x: x['F1'] > 0.45585593189970947,[2.06876],[0.277264]]]],[lambda x: x['F1'] > 0.7529432081513774,[lambda x: x['F2'] > 0.8514315935163814,[lambda x: x['F1'] > 0.5564889652328351,[1.547475],[0.878731]],[lambda x: x['F5'] == 'D',[1.071873],[0.440686]]],[lambda x: x['F2'] > 0.9533409415532481,[lambda x: x['F5'] == 'D',[0.989705],[0.103806]],[lambda x: x['F0'] > 0.34425214091932843,[0.045534],[1.248185]]]]]]
28;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_1_50_2', 'test-file': 'generated_dataset_05000_1_50_2', 'core-file': 'generated_dataset_05000_1_50_2'};0.017;[lambda x: x['F0'] > 0.6622635487679147,[lambda x: x['F1'] > 0.5470965259448616,[1.005628],[1.938612]],[lambda x: x["F3"],[0.898742],[0.220273]]]
29;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_1_50_2', 'test-file': 'generated_dataset_05000_1_50_2', 'core-file': 'generated_dataset_05000_1_50_2'};0.079;[lambda x: x['F0'] > 0.6622635487679147,[lambda x: x['F4'] == 'Z',[lambda x: x["F3"],[1.628907],[0.866561]],[lambda x: x['F1'] > 0.5470965259448616,[0.827442],[5.936647]]],[lambda x: x['F2'] > 0.24932587616748436,[lambda x: x['F2'] > 0.15387718920941623,[0.374063],[1.133159]],[lambda x: x["F3"],[0.982552],[0.124244]]]]
30;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_50_2', 'test-file': 'generated_dataset_05000_1_50_2', 'core-file': 'generated_dataset_05000_1_50_2'};1.774;[lambda x: x['F0'] > 0.6622635487679147,[lambda x: x['F1'] > 0.3513300275864889,[lambda x: x['F0'] > 0.36279542129178033,[lambda x: x['F5'] == 'A',[1.054499],[0.327614]],[lambda x: x['F4'] == 'Y',[1.235856],[0.816466]]],[lambda x: x['F4'] == 'Z',[lambda x: x["F3"],[2.099762],[0.801843]],[lambda x: x['F1'] > 0.5470965259448616,[0.648943],[5.936647]]]],[lambda x: x['F0'] > 0.7522291222047124,[lambda x: x["F3"],[lambda x: x['F1'] > 0.5470965259448616,[0.99582],[1.48831]],[lambda x: x['F2'] > 0.24932587616748436,[1.201733],[0.360657]]],[lambda x: x['F2'] > 0.24932587616748436,[lambda x: x['F2'] > 0.15387718920941623,[0.180287],[1.043559]],[lambda x: x["F3"],[0.898971],[0.041231]]]]]
31;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_50_2', 'test-file': 'generated_dataset_05000_1_50_2', 'core-file': 'generated_dataset_05000_1_50_2'};25.207;[lambda x: x['F0'] > 0.6622635487679147,[lambda x: x['F1'] > 0.3513300275864889,[lambda x: x['F0'] > 0.36279542129178033,[lambda x: x['F5'] == 'A',[lambda x: x['F4'] == 'Y',[0.920791],[1.358753]],[lambda x: x['F2'] > 0.24932587616748436,[0.043489],[0.437565]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'C',[1.128373],[1.683714]],[lambda x: x['F5'] == 'E',[0.93961],[0.474462]]]],[lambda x: x['F4'] == 'Z',[lambda x: x["F3"],[lambda x: x['F0'] > 0.36279542129178033,[1.973365],[2.244016]],[lambda x: x['F5'] == 'E',[0.76898],[0.949641]]],[lambda x: x['F1'] > 0.5470965259448616,[lambda x: x['F1'] > 0.44986740120256297,[0.470842],[0.898054]],[lambda x: x['F5'] == 'C',[6.350934],[4.747221]]]]],[lambda x: x['F2'] > 0.24932587616748436,[lambda x: x['F0'] > 0.8554582207626236,[lambda x: x['F2'] > 0.15387718920941623,[lambda x: x['F0'] > 0.7522291222047124,[1.053367],[0.337549]],[lambda x: x['F5'] == 'E',[1.153782],[2.478837]]],[lambda x: x['F5'] == 'C',[lambda x: x['F2'] > 0.15387718920941623,[0.070657],[1.060387]],[lambda x: x['F1'] > 0.15333189609001563,[1.23599],[0.053408]]]],[lambda x: x["F3"],[lambda x: x['F2'] > 0.3573433301644509,[lambda x: x['F1'] > 0.5470965259448616,[0.650532],[1.51392]],[lambda x: x['F0'] > 0.7522291222047124,[1.24016],[0.875032]]],[lambda x: x['F1'] > 0.9492741856475134,[lambda x: x['F0'] > 0.7522291222047124,[0.353119],[0.027702]],[lambda x: x['F5'] == 'E',[0.667595],[0.057961]]]]]]
32;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_1_50_3', 'test-file': 'generated_dataset_05000_1_50_3', 'core-file': 'generated_dataset_05000_1_50_3'};0.018;[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.5464677384166104,[1.522278],[0.828872]],[lambda x: x['F0'] > 0.4538742588036573,[0.417669],[1.033235]]]
33;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_1_50_3', 'test-file': 'generated_dataset_05000_1_50_3', 'core-file': 'generated_dataset_05000_1_50_3'};0.074;[lambda x: x['F2'] > 0.5464677384166104,[lambda x: x['F4'] == 'Z',[lambda x: x['F1'] > 0.8603942826313054,[1.696974],[0.797333]],[lambda x: x['F0'] > 0.4538742588036573,[0.41719],[1.12973]]],[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.4538742588036573,[0.366971],[1.049322]],[lambda x: x['F4'] == 'X',[0.773192],[2.702018]]]]
34;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_50_3', 'test-file': 'generated_dataset_05000_1_50_3', 'core-file': 'generated_dataset_05000_1_50_3'};1.796;[lambda x: x['F2'] > 0.4493266081781198,[lambda x: x['F4'] == 'Z',[lambda x: x['F1'] > 0.8603942826313054,[lambda x: x["F3"],[1.412459],[2.236974]],[lambda x: x['F4'] == 'X',[0.686892],[1.028583]]],[lambda x: x['F2'] > 0.3509128378161638,[lambda x: x['F0'] > 0.4538742588036573,[0.332033],[1.233849]],[lambda x: x['F0'] > 0.5559743620161419,[0.574932],[0.973577]]]],[lambda x: x['F0'] > 0.6539428067397568,[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.4538742588036573,[0.42682],[1.251093]],[lambda x: x['F4'] == 'X',[0.881317],[2.935539]]],[lambda x: x['F0'] > 0.7487595856644027,[lambda x: x['F2'] > 0.5464677384166104,[1.260785],[0.766902]],[lambda x: x['F4'] == 'X',[0.816214],[1.953274]]]]]
35;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_50_3', 'test-file': 'generated_dataset_05000_1_50_3', 'core-file': 'generated_dataset_05000_1_50_3'};24.858;[lambda x: x['F2'] > 0.5464677384166104,[lambda x: x['F4'] == 'Z',[lambda x: x['F1'] > 0.8603942826313054,[lambda x: x['F2'] > 0.4493266081781198,[lambda x: x["F3"],[1.412459],[2.236974]],[lambda x: x['F0'] > 0.4538742588036573,[0.985541],[1.753469]]],[lambda x: x['F2'] > 0.4493266081781198,[lambda x: x['F4'] == 'X',[0.686892],[1.028583]],[lambda x: x['F0'] > 0.3451999335672618,[0.113951],[0.829306]]]],[lambda x: x['F0'] > 0.4538742588036573,[lambda x: x['F2'] > 0.3509128378161638,[lambda x: x['F2'] > 0.1508881430447242,[0.476239],[0.219198]],[lambda x: x["F3"],[0.417165],[0.6904]]],[lambda x: x['F0'] > 0.5559743620161419,[lambda x: x['F1'] > 0.05362618140750286,[8.507483],[0.98149]],[lambda x: x['F2'] > 0.3509128378161638,[1.246303],[0.976241]]]]],[lambda x: x['F5'] == 'E',[lambda x: x['F0'] > 0.7487595856644027,[lambda x: x['F0'] > 0.6539428067397568,[lambda x: x['F0'] > 0.4538742588036573,[0.366971],[1.147913]],[lambda x: x['F1'] > 0.952938117173292,[0.714361],[1.849742]]],[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.449962190780484,[1.060649],[0.717386]],[lambda x: x['F2'] > 0.8458451424106365,[1.467132],[3.677011]]]],[lambda x: x['F4'] == 'X',[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.2489145095125352,[0.96978],[0.583009]],[lambda x: x['F0'] > 0.3451999335672618,[1.45897],[0.60829]]],[lambda x: x['F2'] > 0.6487855603807158,[lambda x: x['F0'] > 0.9524419199497058,[3.34247],[32.956541]],[lambda x: x['F1'] > 0.05362618140750286,[12.235145],[2.291672]]]]]]
36;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_1_50_4', 'test-file': 'generated_dataset_05000_1_50_4', 'core-file': 'generated_dataset_05000_1_50_4'};0.017;[lambda x: x['F0'] > 0.7494576088495613,[lambda x: x['F2'] > 0.8411837873823954,[0.836872],[1.445539]],[lambda x: x["F3"],[0.663136],[2.491279]]]
37;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_1_50_4', 'test-file': 'generated_dataset_05000_1_50_4', 'core-file': 'generated_dataset_05000_1_50_4'};0.075;[lambda x: x['F0'] > 0.45239991311661204,[lambda x: x['F4'] == 'Y',[lambda x: x['F2'] > 0.8411837873823954,[0.784158],[3.142873]],[lambda x: x['F1'] > 0.45578826001327116,[0.783288],[0.589644]]],[lambda x: x["F3"],[lambda x: x['F2'] > 0.05347369734914886,[1.520882],[0.713398]],[lambda x: x['F0'] > 0.7494576088495613,[1.162746],[2.491279]]]]
38;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_50_4', 'test-file': 'generated_dataset_05000_1_50_4', 'core-file': 'generated_dataset_05000_1_50_4'};1.826;[lambda x: x['F0'] > 0.45239991311661204,[lambda x: x['F2'] > 0.8411837873823954,[lambda x: x['F2'] > 0.7450879744672507,[lambda x: x['F1'] > 0.8553671982848723,[0.753387],[0.566617]],[lambda x: x['F4'] == 'Y',[1.332525],[0.353128]]],[lambda x: x['F4'] == 'Z',[lambda x: x['F4'] == 'Y',[2.817252],[0.751659]],[lambda x: x['F1'] > 0.259809526826263,[6.29573],[2.897378]]]],[lambda x: x["F3"],[lambda x: x['F2'] > 0.05347369734914886,[lambda x: x['F5'] == 'E',[1.970663],[0.529637]],[lambda x: x['F0'] > 0.6502427436656298,[0.858637],[0.633327]]],[lambda x: x['F2'] > 0.6479387002874495,[lambda x: x['F0'] > 0.7494576088495613,[1.171284],[2.471607]],[lambda x: x['F0'] > 0.6502427436656298,[0.901586],[2.333705]]]]]
39;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_50_4', 'test-file': 'generated_dataset_05000_1_50_4', 'core-file': 'generated_dataset_05000_1_50_4'};25.045;[lambda x: x['F0'] > 0.45239991311661204,[lambda x: x['F2'] > 0.8411837873823954,[lambda x: x['F1'] > 0.9456466973899136,[lambda x: x['F2'] > 0.7450879744672507,[lambda x: x['F1'] > 0.8553671982848723,[0.753387],[0.502946]],[lambda x: x['F4'] == 'Y',[1.355152],[0.348622]]],[lambda x: x['F0'] > 0.24564144300936297,[lambda x: x['F5'] == 'A',[1.132274],[0.085534]],[lambda x: x['F2'] > 0.4534148532209308,[1.484037],[0.269773]]]],[lambda x: x['F4'] == 'Z',[lambda x: x['F4'] == 'Y',[lambda x: x['F0'] > 0.24564144300936297,[3.784413],[1.972249]],[lambda x: x['F5'] == 'C',[0.67812],[1.17057]]],[lambda x: x['F0'] > 0.35173756030523207,[lambda x: x['F5'] == 'E',[3.614519],[22.763189]],[lambda x: x['F1'] > 0.259809526826263,[7.350791],[0.87965]]]]],[lambda x: x["F3"],[lambda x: x['F2'] > 0.05347369734914886,[lambda x: x['F0'] > 0.8491532476100555,[lambda x: x['F5'] == 'E',[2.782212],[0.589952]],[lambda x: x['F5'] == 'D',[0.51065],[2.67796]]],[lambda x: x['F5'] == 'A',[lambda x: x['F0'] > 0.6502427436656298,[0.932775],[0.67398]],[lambda x: x['F1'] > 0.45578826001327116,[0.719472],[0.421255]]]],[lambda x: x['F5'] == 'C',[lambda x: x['F2'] > 0.9426751938927775,[lambda x: x['F0'] > 0.7494576088495613,[1.154842],[2.427227]],[lambda x: x['F0'] > 0.6502427436656298,[0.193725],[3.821775]]],[lambda x: x['F0'] > 0.8491532476100555,[lambda x: x['F0'] > 0.6502427436656298,[0.932726],[2.104828]],[lambda x: x['F4'] == 'Y',[2.355926],[6.075289]]]]]]
40;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_1_80_0', 'test-file': 'generated_dataset_05000_1_80_0', 'core-file': 'generated_dataset_05000_1_80_0'};0.017;[lambda x: x['F1'] > 0.34562479592385165,[lambda x: x['F0'] > 0.6487562064816959,[2.904316],[0.241534]],[lambda x: x['F2'] > 0.7497876665155239,[0.711333],[0.460522]]]
41;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_1_80_0', 'test-file': 'generated_dataset_05000_1_80_0', 'core-file': 'generated_dataset_05000_1_80_0'};0.075;[lambda x: x['F1'] > 0.34562479592385165,[lambda x: x['F5'] == 'D',[lambda x: x['F0'] > 0.6487562064816959,[3.625242],[0.105896]],[lambda x: x['F1'] > 0.14541129486158533,[1.896811],[0.069839]]],[lambda x: x['F1'] > 0.833434152776394,[lambda x: x['F2'] > 0.6529818054868668,[0.802667],[0.509437]],[lambda x: x['F0'] > 0.6487562064816959,[0.361126],[0.698693]]]]
42;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_0', 'test-file': 'generated_dataset_05000_1_80_0', 'core-file': 'generated_dataset_05000_1_80_0'};1.778;[lambda x: x['F1'] > 0.833434152776394,[lambda x: x['F1'] > 0.34562479592385165,[lambda x: x['F5'] == 'D',[lambda x: x['F0'] > 0.6487562064816959,[3.625242],[0.105896]],[lambda x: x['F1'] > 0.14541129486158533,[1.896811],[0.069839]]],[lambda x: x['F2'] > 0.7497876665155239,[lambda x: x['F5'] == 'D',[0.710786],[1.04198]],[lambda x: x['F0'] > 0.14217919648014316,[0.781628],[0.406685]]]],[lambda x: x["F3"],[lambda x: x['F0'] > 0.6487562064816959,[lambda x: x['F4'] == 'Y',[0.176214],[0.582818]],[lambda x: x['F1'] > 0.9477574338697292,[0.392971],[1.702048]]],[lambda x: x['F2'] > 0.3427105931793344,[lambda x: x['F2'] > 0.24254216033307613,[0.661875],[0.058914]],[lambda x: x['F5'] == 'E',[0.589814],[0.046727]]]]]
43;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_80_0', 'test-file': 'generated_dataset_05000_1_80_0', 'core-file': 'generated_dataset_05000_1_80_0'};23.974;[lambda x: x['F1'] > 0.4451571542870022,[lambda x: x['F1'] > 0.34562479592385165,[lambda x: x['F5'] == 'D',[lambda x: x['F0'] > 0.7580146443157997,[lambda x: x['F0'] > 0.6487562064816959,[3.625242],[0.305733]],[lambda x: x["F3"],[0.087561],[0.011508]]],[lambda x: x['F1'] > 0.14541129486158533,[lambda x: x["F3"],[2.546881],[1.229788]],[lambda x: x['F1'] > 0.24878376466894647,[0.021547],[0.151895]]]],[lambda x: x["F3"],[lambda x: x['F4'] == 'X',[lambda x: x['F5'] == 'A',[0.831161],[0.182992]],[lambda x: x['F0'] > 0.8563421973909753,[0.033397],[1.724845]]],[lambda x: x['F2'] > 0.6529818054868668,[lambda x: x['F0'] > 0.4425007088472498,[1.617351],[0.407553]],[lambda x: x['F4'] == 'Y',[0.129992],[0.886837]]]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.9477574338697292,[lambda x: x['F2'] > 0.5419722532498705,[lambda x: x['F1'] > 0.833434152776394,[0.891464],[0.258767]],[lambda x: x['F5'] == 'C',[0.665394],[0.101528]]],[lambda x: x['F0'] > 0.6487562064816959,[lambda x: x['F2'] > 0.6529818054868668,[0.449019],[0.051895]],[lambda x: x["F3"],[2.411927],[0.508678]]]],[lambda x: x['F2'] > 0.7497876665155239,[lambda x: x['F1'] > 0.7299241850591955,[lambda x: x['F0'] > 0.5482604857998474,[0.520837],[1.121292]],[lambda x: x['F0'] > 0.8563421973909753,[0.605841],[0.051086]]],[lambda x: x['F2'] > 0.9523994010314143,[lambda x: x['F5'] == 'E',[0.530481],[0.067049]],[lambda x: x['F0'] > 0.04113042887484181,[16.877818],[0.242595]]]]]]
44;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_1_80_1', 'test-file': 'generated_dataset_05000_1_80_1', 'core-file': 'generated_dataset_05000_1_80_1'};0.017;[lambda x: x["F3"],[lambda x: x['F4'] == 'Y',[0.27106],[1.263047]],[lambda x: x['F5'] == 'C',[1.013213],[4.636451]]]
45;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_1_80_1', 'test-file': 'generated_dataset_05000_1_80_1', 'core-file': 'generated_dataset_05000_1_80_1'};0.074;[lambda x: x["F3"],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.4595436838863657,[0.549015],[0.068274]],[lambda x: x['F2'] > 0.8406815272398781,[1.496443],[0.020554]]],[lambda x: x['F5'] == 'C',[lambda x: x['F2'] > 0.04894686027862416,[0.250272],[1.053247]],[lambda x: x['F0'] > 0.2448955838193121,[0.866614],[7.153298]]]]
46;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_1', 'test-file': 'generated_dataset_05000_1_80_1', 'core-file': 'generated_dataset_05000_1_80_1'};1.789;[lambda x: x["F3"],[lambda x: x['F4'] == 'Y',[lambda x: x['F2'] > 0.1438125047510464,[lambda x: x['F2'] > 0.04894686027862416,[1.303168],[0.257998]],[lambda x: x['F1'] > 0.4595436838863657,[0.524884],[0.002644]]],[lambda x: x['F2'] > 0.7415216576294612,[lambda x: x['F2'] > 0.04894686027862416,[0.051139],[1.701629]],[lambda x: x['F2'] > 0.8406815272398781,[1.172678],[0.020554]]]],[lambda x: x['F5'] == 'C',[lambda x: x['F1'] > 0.6596290624648198,[lambda x: x['F2'] > 0.04894686027862416,[0.415156],[1.079522]],[lambda x: x['F2'] > 0.23691557793988938,[0.280257],[1.175383]]],[lambda x: x['F0'] > 0.35027940606036406,[lambda x: x['F0'] > 0.2448955838193121,[0.866614],[3.742272]],[lambda x: x['F2'] > 0.04894686027862416,[0.127838],[8.953066]]]]]
47;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_80_1', 'test-file': 'generated_dataset_05000_1_80_1', 'core-file': 'generated_dataset_05000_1_80_1'};24.031;[lambda x: x["F3"],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.1564166081110674,[lambda x: x['F5'] == 'C',[lambda x: x['F0'] > 0.04984637867974123,[3.029871],[0.535637]],[lambda x: x['F2'] > 0.6371439818576619,[0.081767],[1.042841]]],[lambda x: x['F2'] > 0.1438125047510464,[lambda x: x['F2'] > 0.04894686027862416,[1.380697],[0.204256]],[lambda x: x['F1'] > 0.4595436838863657,[0.497055],[0.002644]]]],[lambda x: x['F0'] > 0.04984637867974123,[lambda x: x['F1'] > 0.050435212215958924,[lambda x: x['F2'] > 0.7415216576294612,[4.399959],[0.917457]],[lambda x: x['F5'] == 'D',[0.083417],[2.864476]]],[lambda x: x['F2'] > 0.1438125047510464,[lambda x: x['F2'] > 0.04894686027862416,[0.05227],[0.974069]],[lambda x: x['F2'] > 0.8406815272398781,[1.731531],[0.021741]]]]],[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.23691557793988938,[lambda x: x['F1'] > 0.6596290624648198,[1.011015],[0.076416]],[lambda x: x['F1'] > 0.4595436838863657,[0.909874],[1.243401]]],[lambda x: x['F5'] == 'E',[lambda x: x['F2'] > 0.04894686027862416,[0.092758],[1.055188]],[lambda x: x['F0'] > 0.8498670771136404,[1.58755],[0.107937]]]],[lambda x: x['F1'] > 0.8477160912617193,[lambda x: x['F0'] > 0.35027940606036406,[lambda x: x['F0'] > 0.2448955838193121,[0.761979],[2.731935]],[lambda x: x['F2'] > 0.04894686027862416,[0.150584],[9.21562]]],[lambda x: x['F0'] > 0.15139035898961123,[lambda x: x['F4'] == 'X',[0.425579],[4.948262]],[lambda x: x['F2'] > 0.04894686027862416,[0.598848],[8.873374]]]]]]
48;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_1_80_2', 'test-file': 'generated_dataset_05000_1_80_2', 'core-file': 'generated_dataset_05000_1_80_2'};0.017;[lambda x: x['F2'] > 0.6536210565843519,[lambda x: x['F4'] == 'X',[0.917202],[2.404155]],[lambda x: x['F5'] == 'B',[0.503121],[0.118283]]]
49;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_1_80_2', 'test-file': 'generated_dataset_05000_1_80_2', 'core-file': 'generated_dataset_05000_1_80_2'};0.073;[lambda x: x['F2'] > 0.5478807323008752,[lambda x: x['F4'] == 'X',[lambda x: x['F4'] == 'Z',[1.012435],[0.864644]],[lambda x: x['F2'] > 0.048522081422215146,[0.274603],[2.944683]]],[lambda x: x['F2'] > 0.6536210565843519,[lambda x: x['F4'] == 'X',[0.788702],[1.477749]],[lambda x: x['F5'] == 'B',[0.503121],[0.118283]]]]
50;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_2', 'test-file': 'generated_dataset_05000_1_80_2', 'core-file': 'generated_dataset_05000_1_80_2'};1.778;[lambda x: x['F2'] > 0.5478807323008752,[lambda x: x['F4'] == 'X',[lambda x: x['F4'] == 'Z',[lambda x: x['F0'] > 0.04667671605316953,[0.300471],[1.052442]],[lambda x: x['F0'] > 0.9493807402164811,[0.825365],[1.71658]]],[lambda x: x['F2'] > 0.048522081422215146,[lambda x: x['F5'] == 'C',[0.348864],[0.129002]],[lambda x: x['F1'] > 0.6547675357268639,[3.713114],[1.868723]]]],[lambda x: x['F2'] > 0.6536210565843519,[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.8457300902047948,[0.659127],[1.457045]],[lambda x: x['F1'] > 0.6547675357268639,[1.91731],[0.929681]]],[lambda x: x['F5'] == 'B',[lambda x: x['F0'] > 0.7459504346013277,[0.565416],[0.315085]],[lambda x: x['F1'] > 0.24643953662714552,[0.303871],[0.067075]]]]]
51;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_80_2', 'test-file': 'generated_dataset_05000_1_80_2', 'core-file': 'generated_dataset_05000_1_80_2'};24.238;[lambda x: x['F2'] > 0.5478807323008752,[lambda x: x['F4'] == 'Z',[lambda x: x['F4'] == 'X',[lambda x: x['F0'] > 0.9493807402164811,[lambda x: x['F0'] > 0.04667671605316953,[0.300471],[1.062697]],[lambda x: x['F1'] > 0.24643953662714552,[3.710366],[0.452685]]],[lambda x: x['F2'] > 0.048522081422215146,[lambda x: x['F5'] == 'C',[0.348864],[0.129002]],[lambda x: x['F1'] > 0.6547675357268639,[3.713114],[1.868723]]]],[lambda x: x['F2'] > 0.45535881089487884,[lambda x: x['F1'] > 0.24643953662714552,[lambda x: x['F5'] == 'E',[0.903833],[0.130673]],[lambda x: x['F0'] > 0.5499189607621672,[0.664746],[1.188958]]],[lambda x: x['F0'] > 0.9493807402164811,[lambda x: x['F0'] > 0.04667671605316953,[3.073956],[0.570317]],[lambda x: x["F3"],[10.842638],[2.104771]]]]],[lambda x: x['F2'] > 0.6536210565843519,[lambda x: x['F4'] == 'X',[lambda x: x['F1'] > 0.8457300902047948,[lambda x: x['F5'] == 'A',[0.504677],[1.36723]],[lambda x: x['F5'] == 'D',[1.153701],[5.261225]]],[lambda x: x['F5'] == 'B',[lambda x: x['F1'] > 0.6547675357268639,[1.926452],[0.873938]],[lambda x: x['F0'] > 0.13966107923402443,[19.784585],[1.158304]]]],[lambda x: x['F1'] > 0.24643953662714552,[lambda x: x['F0'] > 0.7459504346013277,[lambda x: x['F2'] > 0.9467000746012013,[0.575818],[0.091294]],[lambda x: x['F4'] == 'X',[0.034152],[0.519735]]],[lambda x: x['F5'] == 'B',[lambda x: x['F1'] > 0.6547675357268639,[0.659529],[0.354543]],[lambda x: x['F0'] > 0.4477916682060561,[0.018569],[0.122296]]]]]]
52;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_1_80_3', 'test-file': 'generated_dataset_05000_1_80_3', 'core-file': 'generated_dataset_05000_1_80_3'};0.018;[lambda x: x['F0'] > 0.6503999158443381,[lambda x: x['F2'] > 0.4525625102601263,[2.08731],[0.217798]],[lambda x: x["F3"],[2.349409],[0.087488]]]
53;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_1_80_3', 'test-file': 'generated_dataset_05000_1_80_3', 'core-file': 'generated_dataset_05000_1_80_3'};0.075;[lambda x: x['F0'] > 0.6503999158443381,[lambda x: x['F2'] > 0.548376641890385,[lambda x: x['F2'] > 0.4525625102601263,[2.08731],[0.484478]],[lambda x: x['F0'] > 0.1557590572961472,[0.719881],[0.001986]]],[lambda x: x["F3"],[lambda x: x['F4'] == 'Z',[4.127122],[0.277754]],[lambda x: x['F2'] > 0.15439758147990112,[0.46673],[0.02403]]]]
